entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,1.0,0.2,0.1,0.5,0.5,2.91,-22.22,True
1.01,0.005,1.0,0.2,0.1,0.75,0.25,3.27,-20.22,True
1.01,0.005,1.0,0.2,0.1,1.0,0.0,3.57,-18.13,True
1.01,0.005,1.0,0.2,0.2,0.0,1.0,3.04,-21.73,True
1.01,0.005,1.0,0.2,0.2,0.25,0.75,3.41,-20.66,True
1.01,0.005,1.0,0.2,0.2,0.5,0.5,3.75,-19.57,True
1.01,0.005,1.0,0.2,0.2,0.75,0.25,4.06,-18.47,True
1.01,0.005,1.0,0.2,0.2,1.0,0.0,4.33,-17.32,True
1.01,0.005,1.0,0.2,0.3,0.0,1.0,3.97,-24.79,True
1.01,0.005,1.0,0.2,0.3,0.25,0.75,4.27,-23.78,True
1.01,0.005,1.0,0.2,0.3,0.5,0.5,4.55,-22.76,True
1.01,0.005,1.0,0.2,0.3,0.75,0.25,4.81,-21.7,True
1.01,0.005,1.0,0.2,0.3,1.0,0.0,5.03,-20.57,True
1.01,0.005,1.0,0.3,0.0,0.0,1.0,1.17,-31.99,True
1.01,0.005,1.0,0.3,0.0,0.25,0.75,1.7,-29.55,True
1.01,0.005,1.0,0.3,0.0,0.5,0.5,2.19,-27.07,True
1.01,0.005,1.0,0.3,0.0,0.75,0.25,2.61,-24.53,True
1.01,0.005,1.0,0.3,0.0,1.0,0.0,2.98,-21.95,True
1.01,0.005,1.0,0.3,0.1,0.0,1.0,2.27,-24.85,True
1.01,0.005,1.0,0.3,0.1,0.25,0.75,2.71,-22.54,True
1.01,0.005,1.0,0.3,0.1,0.5,0.5,3.11,-20.22,True
1.01,0.005,1.0,0.3,0.1,0.75,0.25,3.47,-18.41,True
1.01,0.005,1.0,0.3,0.1,1.0,0.0,3.78,-16.51,True
1.01,0.005,1.0,0.3,0.2,0.0,1.0,3.12,-23.05,True
1.01,0.005,1.0,0.3,0.2,0.25,0.75,3.5,-21.88,True
1.01,0.005,1.0,0.3,0.2,0.5,0.5,3.85,-20.69,True
1.01,0.005,1.0,0.3,0.2,0.75,0.25,4.15,-19.45,True
1.01,0.005,1.0,0.3,0.2,1.0,0.0,4.42,-18.18,True
1.01,0.005,1.0,0.3,0.3,0.0,1.0,3.84,-25.74,True
1.01,0.005,1.0,0.3,0.3,0.25,0.75,4.16,-24.76,True
1.01,0.005,1.0,0.3,0.3,0.5,0.5,4.47,-23.74,True
1.01,0.005,1.0,0.3,0.3,0.75,0.25,4.75,-22.66,True
1.01,0.005,1.0,0.3,0.3,1.0,0.0,4.99,-21.52,True
1.01,0.005,1.0,0.4,0.0,0.0,1.0,1.08,-29.64,True
1.01,0.005,1.0,0.4,0.0,0.25,0.75,1.63,-27.31,True
1.01,0.005,1.0,0.4,0.0,0.5,0.5,2.13,-24.95,True
1.01,0.005,1.0,0.4,0.0,0.75,0.25,2.58,-22.54,True
1.01,0.005,1.0,0.4,0.0,1.0,0.0,2.97,-20.08,True
1.01,0.005,1.0,0.4,0.1,0.0,1.0,1.99,-23.98,True
1.01,0.005,1.0,0.4,0.1,0.25,0.75,2.48,-22.26,True
1.01,0.005,1.0,0.4,0.1,0.5,0.5,2.92,-20.35,True
1.01,0.005,1.0,0.4,0.1,0.75,0.25,3.31,-18.23,True
1.01,0.005,1.0,0.4,0.1,1.0,0.0,3.65,-15.88,True
1.01,0.005,1.0,0.4,0.2,0.0,1.0,2.81,-23.76,True
1.01,0.005,1.0,0.4,0.2,0.25,0.75,3.22,-22.62,True
1.01,0.005,1.0,0.4,0.2,0.5,0.5,3.6,-21.45,True
1.01,0.005,1.0,0.4,0.2,0.75,0.25,3.95,-20.25,True
1.01,0.005,1.0,0.4,0.2,1.0,0.0,4.25,-19.0,True
1.01,0.005,1.0,0.4,0.3,0.0,1.0,3.64,-26.35,True
1.01,0.005,1.0,0.4,0.3,0.25,0.75,3.98,-25.34,True
1.01,0.005,1.0,0.4,0.3,0.5,0.5,4.31,-24.29,True
1.01,0.005,1.0,0.4,0.3,0.75,0.25,4.61,-23.2,True
1.01,0.005,1.0,0.4,0.3,1.0,0.0,4.87,-22.05,True
1.01,0.01,0.95,0.1,0.0,0.0,1.0,8.15,-27.95,True
1.01,0.01,0.95,0.1,0.0,0.25,0.75,8.21,-25.47,True
1.01,0.01,0.95,0.1,0.0,0.5,0.5,8.23,-22.87,True
1.01,0.01,0.95,0.1,0.0,0.75,0.25,8.23,-20.16,True
1.01,0.01,0.95,0.1,0.0,1.0,0.0,8.19,-17.33,True
1.01,0.01,0.95,0.1,0.1,0.0,1.0,8.33,-26.28,True
1.01,0.01,0.95,0.1,0.1,0.25,0.75,8.37,-24.01,True
1.01,0.01,0.95,0.1,0.1,0.5,0.5,8.38,-21.64,True
