entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,max_dd,max_dd_real,passed,calmar
1.01,-0.01,0.94,0.2,0.3,0.0,1.0,18.2931,-49.0377,-51.2988,-51.2988,False,0.3566
1.01,-0.01,0.94,0.2,0.3,0.25,0.75,17.3768,-46.3558,-48.4523,-48.4523,False,0.3586
1.01,-0.01,0.94,0.2,0.3,0.5,0.5,16.4067,-43.3578,-45.2756,-45.2756,False,0.3624
1.01,-0.01,0.94,0.2,0.3,0.75,0.25,15.3851,-39.966,-41.6889,-41.6889,True,0.369
1.01,-0.01,0.94,0.2,0.3,1.0,0.0,14.309,-36.075,-37.5839,-37.5839,True,0.3807
1.01,-0.01,0.94,0.3,0.0,0.0,1.0,20.3968,-56.6505,-59.4592,-59.4592,False,0.343
1.01,-0.01,0.94,0.3,0.0,0.25,0.75,19.251,-53.7129,-56.3585,-56.3585,False,0.3416
1.01,-0.01,0.94,0.3,0.0,0.5,0.5,18.0214,-50.3776,-52.8421,-52.8421,False,0.341
1.01,-0.01,0.94,0.3,0.0,0.75,0.25,16.6995,-46.522,-48.7847,-48.7847,False,0.3423
1.01,-0.01,0.94,0.3,0.0,1.0,0.0,15.2745,-41.9647,-44.0014,-44.0014,False,0.3471
1.01,-0.01,0.94,0.3,0.1,0.0,1.0,19.7177,-55.023,-57.3129,-57.3129,False,0.344
1.01,-0.01,0.94,0.3,0.1,0.25,0.75,18.6437,-52.1311,-54.2663,-54.2663,False,0.3436
1.01,-0.01,0.94,0.3,0.1,0.5,0.5,17.4962,-48.861,-50.8255,-50.8255,False,0.3442
1.01,-0.01,0.94,0.3,0.1,0.75,0.25,16.2707,-45.1032,-46.8786,-46.8786,False,0.3471
1.01,-0.01,0.94,0.3,0.1,1.0,0.0,14.9576,-40.7001,-42.2645,-42.2645,False,0.3539
1.01,-0.01,0.94,0.3,0.2,0.0,1.0,19.0247,-53.0604,-54.7686,-54.7686,False,0.3474
1.01,-0.01,0.94,0.3,0.2,0.25,0.75,18.0269,-50.2293,-51.7948,-51.7948,False,0.348
1.01,-0.01,0.94,0.3,0.2,0.5,0.5,16.9679,-47.0443,-48.4536,-48.4536,False,0.3502
1.01,-0.01,0.94,0.3,0.2,0.75,0.25,15.8428,-43.411,-44.6481,-44.6481,False,0.3548
1.01,-0.01,0.94,0.3,0.2,1.0,0.0,14.6446,-39.1964,-40.3864,-40.3864,True,0.3626
1.01,-0.01,0.94,0.3,0.3,0.0,1.0,18.2893,-50.9276,-52.3306,-52.3306,False,0.3495
1.01,-0.01,0.94,0.3,0.3,0.25,0.75,17.3761,-48.1733,-49.5572,-49.5572,False,0.3506
1.01,-0.01,0.94,0.3,0.3,0.5,0.5,16.4122,-45.095,-46.4594,-46.4594,False,0.3533
1.01,-0.01,0.94,0.3,0.3,0.75,0.25,15.3941,-41.6136,-42.9585,-42.9585,False,0.3583
