entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,max_dd,max_dd_real,passed,calmar
1.01,-0.01,0.93,0.2,0.2,1.0,0.0,18.5506,-44.1777,-55.8548,-43.4305,True,0.4271
1.01,-0.01,0.93,0.2,0.3,0.0,1.0,21.341,-41.384,-68.413,-55.4631,False,0.3848
1.01,-0.01,0.93,0.2,0.3,0.25,0.75,20.6664,-52.2988,-65.3369,-52.3072,True,0.3951
1.01,-0.01,0.93,0.2,0.3,0.5,0.5,19.9218,-49.4169,-61.9255,-49.0254,True,0.4064
1.01,-0.01,0.93,0.2,0.3,0.75,0.25,19.0976,-46.3842,-58.1313,-45.5189,True,0.4196
1.01,-0.01,0.93,0.2,0.3,1.0,0.0,18.1896,-43.1923,-53.8976,-41.6402,True,0.4368
1.01,-0.01,0.93,0.3,0.0,0.0,1.0,22.4858,-45.1196,-76.5318,-65.775,False,0.3419
1.01,-0.01,0.93,0.3,0.0,0.25,0.75,21.78,-42.0845,-73.1714,-62.4517,False,0.3487
1.01,-0.01,0.93,0.3,0.0,0.5,0.5,20.9494,-54.4266,-69.2968,-58.6996,True,0.3569
1.01,-0.01,0.93,0.3,0.0,0.75,0.25,19.9817,-50.2931,-64.8079,-54.4343,True,0.3671
1.01,-0.01,0.93,0.3,0.0,1.0,0.0,18.8606,-45.84,-59.5782,-49.5471,True,0.3807
1.01,-0.01,0.93,0.3,0.1,0.0,1.0,21.9371,-43.3076,-74.0604,-63.0218,False,0.3481
1.01,-0.01,0.93,0.3,0.1,0.25,0.75,21.2565,-40.295,-70.7457,-59.7178,False,0.3559
1.01,-0.01,0.93,0.3,0.1,0.5,0.5,20.4699,-52.5226,-66.9717,-56.0166,True,0.3654
1.01,-0.01,0.93,0.3,0.1,0.75,0.25,19.5673,-48.7318,-62.6571,-51.8453,True,0.3774
1.01,-0.01,0.93,0.3,0.1,1.0,0.0,18.5338,-44.6805,-57.701,-47.1124,True,0.3934
1.01,-0.01,0.93,0.3,0.2,0.0,1.0,21.4229,-41.4889,-71.4943,-59.5691,False,0.3596
1.01,-0.01,0.93,0.3,0.2,0.25,0.75,20.7676,-54.0572,-68.2696,-56.3145,True,0.3688
1.01,-0.01,0.93,0.3,0.2,0.5,0.5,20.0236,-50.8231,-64.6441,-52.701,True,0.3799
1.01,-0.01,0.93,0.3,0.2,0.75,0.25,19.1832,-47.3938,-60.5537,-48.6691,True,0.3942
1.01,-0.01,0.93,0.3,0.2,1.0,0.0,18.2335,-43.757,-55.9205,-44.1446,True,0.413
1.01,-0.01,0.93,0.3,0.3,0.0,1.0,20.847,-41.3727,-68.7253,-55.7582,False,0.3739
1.01,-0.01,0.93,0.3,0.3,0.25,0.75,20.2294,-52.0854,-65.6336,-52.5937,True,0.3846
1.01,-0.01,0.93,0.3,0.3,0.5,0.5,19.5398,-49.1874,-62.2018,-49.1147,True,0.3978
1.01,-0.01,0.93,0.3,0.3,0.75,0.25,18.7721,-46.1376,-58.3817,-45.5422,True,0.4122
1.01,-0.01,0.93,0.3,0.3,1.0,0.0,17.9156,-42.9276,-54.1156,-41.6562,True,0.4301
1.01,-0.01,0.93,0.4,0.0,0.0,1.0,21.9843,-48.738,-76.753,-66.1231,False,0.3325
1.01,-0.01,0.93,0.4,0.0,0.25,0.75,21.3345,-45.5508,-73.3884,-62.8028,False,0.3397
1.01,-0.01,0.93,0.4,0.0,0.5,0.5,20.5586,-42.0365,-69.5052,-59.0518,False,0.3481
1.01,-0.01,0.93,0.4,0.0,0.75,0.25,19.6444,-50.0327,-65.0023,-54.785,True,0.3586
1.01,-0.01,0.93,0.4,0.0,1.0,0.0,18.576,-45.5579,-59.752,-49.8931,True,0.3723
1.01,-0.01,0.93,0.4,0.1,0.0,1.0,21.533,-47.2013,-74.4081,-62.9814,False,0.3419
1.01,-0.01,0.93,0.4,0.1,0.25,0.75,20.8951,-44.0181,-71.0928,-59.678,False,0.3501
1.01,-0.01,0.93,0.4,0.1,0.5,0.5,20.1499,-40.5271,-67.3138,-55.9779,False,0.36
1.01,-0.01,0.93,0.4,0.1,0.75,0.25,19.2871,-48.6215,-62.9888,-51.8083,True,0.3723
1.01,-0.01,0.93,0.4,0.1,1.0,0.0,18.2927,-44.5473,-58.0151,-47.0778,True,0.3886
1.01,-0.01,0.93,0.4,0.2,0.0,1.0,21.0306,-45.4917,-71.8794,-59.9752,False,0.3507
1.01,-0.01,0.93,0.4,0.2,0.25,0.75,20.4158,-42.3232,-68.6505,-56.8483,False,0.3591
1.01,-0.01,0.93,0.4,0.2,0.5,0.5,19.7112,-50.7387,-65.0162,-53.354,True,0.3694
1.01,-0.01,0.93,0.4,0.2,0.75,0.25,18.909,-47.2901,-60.9115,-49.4144,True,0.3827
1.01,-0.01,0.93,0.4,0.2,1.0,0.0,17.9971,-43.632,-56.257,-44.9328,True,0.4005
1.01,-0.01,0.93,0.4,0.3,0.0,1.0,20.7154,-41.5244,-68.9476,-56.2804,False,0.3681
1.01,-0.01,0.93,0.4,0.3,0.25,0.75,20.1118,-52.0729,-65.8541,-53.2199,True,0.3779
1.01,-0.01,0.93,0.4,0.3,0.5,0.5,19.4356,-49.1696,-62.4186,-49.8246,True,0.3901
1.01,-0.01,0.93,0.4,0.3,0.75,0.25,18.6806,-46.114,-58.5923,-46.0311,True,0.4058
1.01,-0.01,0.93,0.4,0.3,1.0,0.0,17.8367,-42.8975,-54.3171,-41.7567,True,0.4272
1.01,-0.01,0.93,0.5,0.0,0.0,1.0,21.5744,-52.4536,-77.0701,-66.3136,False,0.3253
1.01,-0.01,0.93,0.5,0.0,0.25,0.75,20.9687,-49.1139,-73.7093,-63.1296,False,0.3322
1.01,-0.01,0.93,0.5,0.0,0.5,0.5,20.2353,-45.4401,-69.8259,-59.5288,False,0.3399
1.01,-0.01,0.93,0.5,0.0,0.75,0.25,19.362,-41.3655,-65.3177,-55.4103,False,0.3494
1.01,-0.01,0.93,0.5,0.0,1.0,0.0,18.3331,-45.4251,-60.0553,-50.6412,True,0.362
1.01,-0.01,0.93,0.5,0.1,0.0,1.0,21.3884,-49.0902,-74.5916,-63.2802,False,0.338
1.01,-0.01,0.93,0.5,0.1,0.25,0.75,20.7671,-45.8236,-71.2786,-60.113,False,0.3455
1.01,-0.01,0.93,0.5,0.1,0.5,0.5,20.0374,-42.2457,-67.5002,-56.5513,False,0.3543
1.01,-0.01,0.93,0.5,0.1,0.75,0.25,19.1893,-48.5906,-63.1734,-52.5049,True,0.3655
1.01,-0.01,0.93,0.5,0.1,1.0,0.0,18.2089,-44.5084,-58.195,-47.8588,True,0.3805
1.01,-0.01,0.93,0.5,0.2,0.0,1.0,21.1398,-45.4447,-71.8965,-59.9413,False,0.3527
1.01,-0.01,0.93,0.5,0.2,0.25,0.75,20.5159,-42.2744,-68.6721,-56.8124,False,0.3611
1.01,-0.01,0.93,0.5,0.2,0.5,0.5,19.8018,-50.7765,-65.0428,-53.3159,True,0.3714
1.01,-0.01,0.93,0.5,0.2,0.75,0.25,18.9896,-47.3334,-60.9438,-49.3737,True,0.3846
1.01,-0.01,0.93,0.5,0.2,1.0,0.0,18.067,-43.6811,-56.2959,-44.8891,True,0.4025
1.01,-0.01,0.93,0.5,0.3,0.0,1.0,20.8272,-41.4743,-68.9655,-56.2438,False,0.3703
1.01,-0.01,0.93,0.5,0.3,0.25,0.75,20.2142,-52.1057,-65.8765,-53.1815,True,0.3801
1.01,-0.01,0.93,0.5,0.3,0.5,0.5,19.5281,-49.2075,-62.4461,-49.784,True,0.3923
1.01,-0.01,0.93,0.5,0.3,0.75,0.25,18.7627,-46.1572,-58.6255,-45.988,True,0.408
1.01,-0.01,0.93,0.5,0.3,1.0,0.0,17.9078,-42.9464,-54.3568,-41.7108,True,0.4293
1.01,-0.01,0.93,0.6,0.0,0.0,1.0,21.6786,-52.412,-77.0848,-66.2841,False,0.3271
1.01,-0.01,0.93,0.6,0.0,0.25,0.75,21.0646,-49.0704,-73.7279,-63.0981,False,0.3338
1.01,-0.01,0.93,0.6,0.0,0.5,0.5,20.3224,-45.3945,-69.8491,-59.4949,False,0.3416
1.01,-0.01,0.93,0.6,0.0,0.75,0.25,19.4398,-41.3174,-65.3461,-55.3738,False,0.3511
1.01,-0.01,0.93,0.6,0.0,1.0,0.0,18.4009,-45.4706,-60.0898,-50.6015,True,0.3636
1.01,-0.01,0.93,0.6,0.1,0.0,1.0,21.4944,-49.046,-74.608,-63.2485,False,0.3398
1.01,-0.01,0.93,0.6,0.1,0.25,0.75,20.8645,-45.7775,-71.2993,-60.0794,False,0.3473
1.01,-0.01,0.93,0.6,0.1,0.5,0.5,20.1257,-42.1976,-67.5259,-56.5154,False,0.3561
1.01,-0.01,0.93,0.6,0.1,0.75,0.25,19.268,-48.6338,-63.2048,-52.4664,True,0.3672
1.01,-0.01,0.93,0.6,0.1,1.0,0.0,18.2774,-44.5576,-58.2331,-47.8172,True,0.3822
1.01,-0.01,0.93,0.6,0.2,0.0,1.0,21.2482,-45.3976,-71.9137,-59.9073,False,0.3547
1.01,-0.01,0.93,0.6,0.2,0.25,0.75,20.6154,-42.2257,-68.6936,-56.7764,False,0.3631
1.01,-0.01,0.93,0.6,0.2,0.5,0.5,19.8919,-50.8143,-65.0694,-53.2778,True,0.3734
1.01,-0.01,0.93,0.6,0.2,0.75,0.25,19.0698,-47.3767,-60.9762,-49.333,True,0.3866
1.01,-0.01,0.93,0.6,0.2,1.0,0.0,18.1367,-43.7302,-56.3348,-44.8454,True,0.4044
1.01,-0.01,0.93,0.6,0.3,0.0,1.0,20.9382,-41.4242,-68.9833,-56.2073,False,0.3725
1.01,-0.01,0.93,0.6,0.3,0.25,0.75,20.316,-52.1386,-65.8989,-53.143,True,0.3823
1.01,-0.01,0.93,0.6,0.3,0.5,0.5,19.6201,-49.2455,-62.4736,-49.7435,True,0.3944
1.01,-0.01,0.93,0.6,0.3,0.75,0.25,18.8444,-46.2005,-58.6588,-45.945,True,0.4102
1.01,-0.01,0.93,0.6,0.3,1.0,0.0,17.9785,-42.9954,-54.3965,-41.6649,True,0.4315
1.01,-0.01,0.93,0.7,0.0,0.0,1.0,21.7817,-52.3703,-77.1004,-66.2545,False,0.3288
1.01,-0.01,0.93,0.7,0.0,0.25,0.75,21.1595,-49.0268,-73.7477,-63.0665,False,0.3355
1.01,-0.01,0.93,0.7,0.0,0.5,0.5,20.4086,-45.3488,-69.8738,-59.4611,False,0.3432
1.01,-0.01,0.93,0.7,0.0,0.75,0.25,19.5167,-41.2694,-65.3767,-55.3374,False,0.3527
1.01,-0.01,0.93,0.7,0.0,1.0,0.0,18.468,-45.5199,-60.1271,-50.5619,True,0.3653
1.01,-0.01,0.93,0.7,0.1,0.0,1.0,21.5998,-49.0017,-74.6244,-63.2169,False,0.3417
1.01,-0.01,0.93,0.7,0.1,0.25,0.75,20.9613,-45.7314,-71.32,-60.0458,False,0.3491
1.01,-0.01,0.93,0.7,0.1,0.5,0.5,20.2136,-42.1495,-67.5516,-56.4796,False,0.3579
1.01,-0.01,0.93,0.7,0.1,0.75,0.25,19.3463,-48.6771,-63.2363,-52.4278,True,0.369
1.01,-0.01,0.93,0.7,0.1,1.0,0.0,18.3455,-44.6069,-58.2711,-47.7756,True,0.384
1.01,-0.01,0.93,0.7,0.2,0.0,1.0,21.356,-45.3506,-71.9308,-59.8733,False,0.3567
1.01,-0.01,0.93,0.7,0.2,0.25,0.75,20.7143,-42.1769,-68.7152,-56.7405,False,0.3651
1.01,-0.01,0.93,0.7,0.2,0.5,0.5,19.9815,-50.8522,-65.0961,-53.2396,True,0.3753
1.01,-0.01,0.93,0.7,0.2,0.75,0.25,19.1495,-47.42,-61.0086,-49.2923,True,0.3885
1.01,-0.01,0.93,0.7,0.2,1.0,0.0,18.2059,-43.7794,-56.3737,-44.8018,True,0.4064
1.01,-0.01,0.93,0.7,0.3,0.0,1.0,21.038,-41.3885,-68.9983,-56.1813,False,0.3745
1.01,-0.01,0.93,0.7,0.3,0.25,0.75,20.4063,-52.1663,-65.9177,-53.115,True,0.3842
1.01,-0.01,0.93,0.7,0.3,0.5,0.5,19.7008,-49.2774,-62.4968,-49.7132,True,0.3963
1.01,-0.01,0.93,0.7,0.3,0.75,0.25,18.9153,-46.237,-58.6869,-45.9122,True,0.412
1.01,-0.01,0.93,0.7,0.3,1.0,0.0,18.0387,-43.0366,-54.4301,-41.6592,True,0.433
1.01,-0.01,0.93,0.8,0.0,0.0,1.0,21.8843,-52.3286,-77.116,-66.225,False,0.3305
1.01,-0.01,0.93,0.8,0.0,0.25,0.75,21.2538,-48.9832,-73.7675,-63.035,False,0.3372
1.01,-0.01,0.93,0.8,0.0,0.5,0.5,20.4943,-45.3031,-69.8986,-59.4273,False,0.3449
1.01,-0.01,0.93,0.8,0.0,0.75,0.25,19.5933,-41.2213,-65.4072,-55.3008,False,0.3543
1.01,-0.01,0.93,0.8,0.0,1.0,0.0,18.5348,-45.5693,-60.1643,-50.5222,True,0.3669
1.01,-0.01,0.93,0.8,0.1,0.0,1.0,21.7045,-48.9574,-74.6408,-63.1852,False,0.3435
1.01,-0.01,0.93,0.8,0.1,0.25,0.75,21.0576,-45.6854,-71.3408,-60.0121,False,0.3509
1.01,-0.01,0.93,0.8,0.1,0.5,0.5,20.3009,-42.1014,-67.5774,-56.4436,False,0.3597
1.01,-0.01,0.93,0.8,0.1,0.75,0.25,19.4242,-48.7204,-63.2678,-52.3893,True,0.3708
1.01,-0.01,0.93,0.8,0.1,1.0,0.0,18.4133,-44.6563,-58.3093,-47.734,True,0.3857
1.01,-0.01,0.93,0.8,0.2,0.0,1.0,21.4554,-45.3139,-71.9459,-59.8469,False,0.3585
1.01,-0.01,0.93,0.8,0.2,0.25,0.75,20.8048,-42.1383,-68.7342,-56.7121,False,0.3668
1.01,-0.01,0.93,0.8,0.2,0.5,0.5,20.0628,-50.8854,-65.1195,-53.209,True,0.3771
1.01,-0.01,0.93,0.8,0.2,0.75,0.25,19.2212,-47.4581,-61.0371,-49.2591,True,0.3902
1.01,-0.01,0.93,0.8,0.2,1.0,0.0,18.2672,-43.8227,-56.4081,-44.7656,True,0.4081
1.01,-0.01,0.93,0.9,0.0,0.0,1.0,21.9861,-52.2869,-77.1316,-66.1955,False,0.3321
1.01,-0.01,0.93,0.9,0.0,0.25,0.75,21.3476,-48.9396,-73.7874,-63.0034,False,0.3388
1.01,-0.01,0.93,0.9,0.0,0.5,0.5,20.5795,-45.2574,-69.9234,-59.3934,False,0.3465
1.01,-0.01,0.93,0.9,0.0,0.75,0.25,19.6694,-41.1733,-65.4378,-55.2643,False,0.3559
1.01,-0.01,0.93,0.9,0.0,1.0,0.0,18.6013,-45.6188,-60.2016,-50.4825,True,0.3685
1.01,-0.01,0.93,0.9,0.1,0.0,1.0,21.8045,-48.9187,-74.656,-63.1576,False,0.3452
1.01,-0.01,0.93,0.9,0.1,0.25,0.75,21.1491,-45.6447,-71.3601,-59.9825,False,0.3526
1.01,-0.01,0.93,0.9,0.1,0.5,0.5,20.3835,-42.0587,-67.6014,-56.4117,False,0.3613
1.01,-0.01,0.93,0.9,0.1,0.75,0.25,19.4976,-48.7607,-63.2972,-52.3548,True,0.3724
1.01,-0.01,0.93,0.9,0.1,1.0,0.0,18.4767,-44.7023,-58.3449,-47.6964,True,0.3874
1.01,-0.01,0.93,1.0,0.0,0.0,1.0,22.0874,-52.2452,-77.1472,-66.1659,False,0.3338
1.01,-0.01,0.93,1.0,0.0,0.25,0.75,21.4408,-48.896,-73.8073,-62.9719,False,0.3405
1.01,-0.01,0.93,1.0,0.0,0.5,0.5,20.6642,-45.2117,-69.9482,-59.3596,False,0.3481
1.01,-0.01,0.93,1.0,0.0,0.75,0.25,19.7452,-41.1252,-65.4684,-55.2278,False,0.3575
1.01,-0.01,0.93,1.0,0.0,1.0,0.0,18.6674,-45.6682,-60.2389,-50.4428,True,0.3701
1.01,-0.01,0.94,0.1,0.0,0.0,1.0,24.5988,-53.7397,-68.9806,-63.307,True,0.3886
1.01,-0.01,0.94,0.1,0.0,0.25,0.75,23.626,-50.3538,-65.4581,-59.9767,True,0.3939
1.01,-0.01,0.94,0.1,0.0,0.5,0.5,22.5317,-46.7549,-61.47,-56.2365,True,0.4007
1.01,-0.01,0.94,0.1,0.0,0.75,0.25,21.3031,-42.9285,-56.9319,-52.0072,True,0.4096
1.01,-0.01,0.94,0.1,0.0,1.0,0.0,19.9234,-38.8586,-51.7384,-47.1876,True,0.4222
1.01,-0.01,0.94,0.1,0.1,0.0,1.0,24.1242,-52.6913,-67.4154,-60.3965,True,0.3994
1.01,-0.01,0.94,0.1,0.1,0.25,0.75,23.1795,-49.5687,-64.0314,-57.1138,True,0.4058
1.01,-0.01,0.94,0.1,0.1,0.5,0.5,22.1304,-46.2657,-60.2339,-53.4526,True,0.414
1.01,-0.01,0.94,0.1,0.1,0.75,0.25,20.9662,-42.771,-55.9534,-49.3447,True,0.4249
1.01,-0.01,0.94,0.1,0.1,1.0,0.0,19.6732,-39.072,-51.1048,-44.7043,True,0.4401
1.01,-0.01,0.94,0.1,0.2,0.0,1.0,23.4267,-51.8499,-65.8903,-57.5839,True,0.4068
1.01,-0.01,0.94,0.1,0.2,0.25,0.75,22.5332,-48.9922,-62.6637,-54.5156,True,0.4133
1.01,-0.01,0.94,0.1,0.2,0.5,0.5,21.5517,-45.9848,-59.0769,-51.1249,True,0.4215
1.01,-0.01,0.94,0.1,0.2,0.75,0.25,20.4742,-42.8192,-55.075,-47.3583,True,0.4323
1.01,-0.01,0.94,0.1,0.2,1.0,0.0,19.2895,-39.4861,-50.592,-43.1495,True,0.447
1.01,-0.01,0.94,0.1,0.3,0.0,1.0,22.5565,-51.0662,-64.2978,-55.1209,True,0.4092
1.01,-0.01,0.94,0.1,0.3,0.25,0.75,21.7355,-48.4797,-61.2511,-52.2131,True,0.4163
1.01,-0.01,0.94,0.1,0.3,0.5,0.5,20.8433,-45.7716,-57.8971,-49.0274,True,0.4251
1.01,-0.01,0.94,0.1,0.3,0.75,0.25,19.8723,-42.9357,-54.323,-45.5197,True,0.4366
1.01,-0.01,0.94,0.1,0.3,1.0,0.0,18.8153,-39.9653,-50.5144,-41.642,True,0.4518
1.01,-0.01,0.94,0.2,0.0,0.0,1.0,23.6097,-40.1006,-74.9312,-64.5363,False,0.3658
1.01,-0.01,0.94,0.2,0.0,0.25,0.75,22.761,-56.2572,-71.5214,-61.2133,True,0.3718
1.01,-0.01,0.94,0.2,0.0,0.5,0.5,21.7878,-52.4434,-67.599,-57.4694,True,0.3791
1.01,-0.01,0.94,0.2,0.0,0.75,0.25,20.6757,-48.3456,-63.0706,-53.2217,True,0.3885
1.01,-0.01,0.94,0.2,0.0,1.0,0.0,19.4073,-43.9417,-57.8129,-48.3643,True,0.4013
1.01,-0.01,0.94,0.2,0.1,0.0,1.0,23.0708,-57.7042,-72.626,-61.7833,True,0.3734
1.01,-0.01,0.94,0.2,0.1,0.25,0.75,22.2472,-54.4098,-69.2791,-58.4871,True,0.3804
1.01,-0.01,0.94,0.2,0.1,0.5,0.5,21.3169,-50.8963,-65.4787,-54.8017,True,0.389
1.01,-0.01,0.94,0.2,0.1,0.75,0.25,20.2689,-47.1484,-61.1453,-50.656,True,0.4001
1.01,-0.01,0.94,0.2,0.1,1.0,0.0,19.0893,-43.1496,-56.1802,-45.9608,True,0.4153
1.01,-0.01,0.94,0.2,0.2,0.0,1.0,22.4423,-55.6052,-70.0811,-58.7706,True,0.3819
1.01,-0.01,0.94,0.2,0.2,0.25,0.75,21.6584,-52.5892,-66.8398,-55.528,True,0.39
1.01,-0.01,0.94,0.2,0.2,0.5,0.5,20.7855,-49.3956,-63.2037,-51.9321,True,0.4002
1.01,-0.01,0.94,0.2,0.2,0.75,0.25,19.8145,-46.0134,-59.1092,-47.9239,True,0.4135
1.01,-0.01,0.94,0.2,0.2,1.0,0.0,18.7346,-42.4306,-54.4797,-43.4305,True,0.4314
1.01,-0.01,0.94,0.2,0.3,0.0,1.0,21.6546,-53.3564,-67.2386,-55.4631,True,0.3904
1.01,-0.01,0.94,0.2,0.3,0.25,0.75,20.9317,-50.645,-64.1423,-52.3072,True,0.4002
1.01,-0.01,0.94,0.2,0.3,0.5,0.5,20.1367,-47.7955,-60.7129,-49.0254,True,0.4107
1.01,-0.01,0.94,0.2,0.3,0.75,0.25,19.2629,-44.8005,-56.9032,-45.5189,True,0.4232
1.01,-0.01,0.94,0.2,0.3,1.0,0.0,18.3023,-41.6518,-52.657,-41.6402,True,0.4395
1.01,-0.01,0.94,0.3,0.0,0.0,1.0,22.8421,-42.6786,-75.1764,-65.775,False,0.3473
1.01,-0.01,0.94,0.3,0.0,0.25,0.75,22.0804,-56.0555,-71.7518,-62.4517,True,0.3536
1.01,-0.01,0.94,0.3,0.0,0.5,0.5,21.192,-52.2223,-67.8118,-58.6996,True,0.361
1.01,-0.01,0.94,0.3,0.0,0.75,0.25,20.1635,-48.1018,-63.2565,-54.4343,True,0.3704
1.01,-0.01,0.94,0.3,0.0,1.0,0.0,18.9776,-43.6712,-57.9595,-49.5471,True,0.383
1.01,-0.01,0.94,0.3,0.1,0.0,1.0,22.198,-40.7723,-72.7499,-63.0218,False,0.3522
1.01,-0.01,0.94,0.3,0.1,0.25,0.75,21.4707,-54.0251,-69.386,-59.7178,True,0.3595
1.01,-0.01,0.94,0.3,0.1,0.5,0.5,20.6348,-50.494,-65.5631,-56.0166,True,0.3684
1.01,-0.01,0.94,0.3,0.1,0.75,0.25,19.6797,-46.7275,-61.2002,-51.8453,True,0.3796
1.01,-0.01,0.94,0.3,0.1,1.0,0.0,18.5918,-42.7089,-56.1968,-47.1124,True,0.3946
1.01,-0.01,0.94,0.3,0.2,0.0,1.0,21.7245,-55.2262,-70.2483,-59.5691,True,0.3647
1.01,-0.01,0.94,0.3,0.2,0.25,0.75,21.0194,-52.1957,-66.9888,-56.3145,True,0.3733
1.01,-0.01,0.94,0.3,0.2,0.5,0.5,20.2236,-48.9875,-63.3297,-52.701,True,0.3837
1.01,-0.01,0.94,0.3,0.2,0.75,0.25,19.3288,-45.5906,-59.2075,-48.6691,True,0.3971
1.01,-0.01,0.94,0.3,0.2,1.0,0.0,18.3242,-41.9932,-54.5447,-44.1446,True,0.4151
1.01,-0.01,0.94,0.3,0.3,0.0,1.0,21.1886,-53.1466,-67.5595,-55.7582,True,0.38
1.01,-0.01,0.94,0.3,0.3,0.25,0.75,20.5188,-50.42,-64.4462,-52.5937,True,0.3901
1.01,-0.01,0.94,0.3,0.3,0.5,0.5,19.7753,-47.5544,-60.9949,-49.1147,True,0.4026
1.01,-0.01,0.94,0.3,0.3,0.75,0.25,18.9514,-44.5424,-57.1577,-45.5422,True,0.4161
1.01,-0.01,0.94,0.3,0.3,1.0,0.0,18.0394,-41.3758,-52.8775,-41.6562,True,0.4331
1.01,-0.01,0.94,0.4,0.0,0.0,1.0,22.3512,-45.4882,-75.4104,-66.1231,False,0.338
1.01,-0.01,0.94,0.4,0.0,0.25,0.75,21.6442,-42.4059,-71.9803,-62.8028,False,0.3446
1.01,-0.01,0.94,0.4,0.0,0.5,0.5,20.809,-51.9707,-68.0303,-59.0518,True,0.3524
1.01,-0.01,0.94,0.4,0.0,0.75,0.25,19.8325,-47.83,-63.4595,-54.785,True,0.362
1.01,-0.01,0.94,0.4,0.0,1.0,0.0,18.6978,-43.3777,-58.1403,-49.8931,True,0.3748
1.01,-0.01,0.94,0.4,0.1,0.0,1.0,21.9494,-43.8194,-73.1151,-62.9814,False,0.3485
