entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.01,0.95,0.1,0.0,0.0,1.0,21.29,-19.24,True
1.01,0.01,0.95,0.1,0.0,0.25,0.75,19.9,-17.55,True
1.01,0.01,0.95,0.1,0.0,0.5,0.5,18.41,-15.83,True
1.01,0.01,0.95,0.1,0.0,0.75,0.25,16.8,-14.07,True
1.01,0.01,0.95,0.1,0.0,1.0,0.0,15.05,-12.29,True
1.01,0.01,0.95,0.1,0.1,0.0,1.0,20.74,-18.19,True
1.01,0.01,0.95,0.1,0.1,0.25,0.75,19.4,-16.53,True
1.01,0.01,0.95,0.1,0.1,0.5,0.5,17.97,-14.84,True
1.01,0.01,0.95,0.1,0.1,0.75,0.25,16.43,-13.12,True
1.01,0.01,0.95,0.1,0.1,1.0,0.0,14.77,-11.38,True
1.01,0.01,0.95,0.1,0.2,0.0,1.0,20.12,-16.99,True
1.01,0.01,0.95,0.1,0.2,0.25,0.75,18.83,-15.35,True
1.01,0.01,0.95,0.1,0.2,0.5,0.5,17.46,-14.34,True
1.01,0.01,0.95,0.1,0.2,0.75,0.25,15.99,-13.69,True
1.01,0.01,0.95,0.1,0.2,1.0,0.0,14.43,-12.94,True
1.01,0.01,0.95,0.1,0.3,0.0,1.0,19.46,-17.15,True
1.01,0.01,0.95,0.1,0.3,0.25,0.75,18.23,-16.78,True
1.01,0.01,0.95,0.1,0.3,0.5,0.5,16.93,-16.37,True
1.01,0.01,0.95,0.1,0.3,0.75,0.25,15.55,-15.91,True
1.01,0.01,0.95,0.1,0.3,1.0,0.0,14.1,-15.39,True
1.01,0.01,0.95,0.2,0.0,0.0,1.0,23.88,-17.03,True
1.01,0.01,0.95,0.2,0.0,0.25,0.75,22.28,-15.51,True
1.01,0.01,0.95,0.2,0.0,0.5,0.5,20.58,-13.93,True
1.01,0.01,0.95,0.2,0.0,0.75,0.25,18.77,-12.3,True
1.01,0.01,0.95,0.2,0.0,1.0,0.0,16.83,-10.61,True
1.01,0.01,0.95,0.2,0.1,0.0,1.0,23.29,-16.34,True
1.01,0.01,0.95,0.2,0.1,0.25,0.75,21.73,-14.82,True
1.01,0.01,0.95,0.2,0.1,0.5,0.5,20.08,-13.25,True
1.01,0.01,0.95,0.2,0.1,0.75,0.25,18.32,-11.63,True
1.01,0.01,0.95,0.2,0.1,1.0,0.0,16.46,-10.48,True
1.01,0.01,0.95,0.2,0.2,0.0,1.0,22.66,-15.58,True
1.01,0.01,0.95,0.2,0.2,0.25,0.75,21.14,-14.71,True
1.01,0.01,0.95,0.2,0.2,0.5,0.5,19.54,-14.14,True
1.01,0.01,0.95,0.2,0.2,0.75,0.25,17.85,-13.48,True
