entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,0.97,0.3,0.3,0.0,1.0,19.34,-42.92,False
1.01,0.005,0.97,0.3,0.3,0.25,0.75,18.15,-40.41,False
1.01,0.005,0.97,0.3,0.3,0.5,0.5,16.92,-37.59,True
1.01,0.005,0.97,0.3,0.3,0.75,0.25,15.66,-34.23,True
1.01,0.005,0.97,0.3,0.3,1.0,0.0,14.38,-30.32,True
1.01,0.005,0.97,0.4,0.0,0.0,1.0,20.74,-44.88,False
1.01,0.005,0.97,0.4,0.0,0.25,0.75,19.49,-42.32,False
1.01,0.005,0.97,0.4,0.0,0.5,0.5,18.16,-39.42,True
1.01,0.005,0.97,0.4,0.0,0.75,0.25,16.75,-36.09,True
1.01,0.005,0.97,0.4,0.0,1.0,0.0,15.25,-32.19,True
1.01,0.005,0.97,0.4,0.1,0.0,1.0,20.32,-44.57,False
1.01,0.005,0.97,0.4,0.1,0.25,0.75,19.09,-41.96,False
1.01,0.005,0.97,0.4,0.1,0.5,0.5,17.8,-39.01,True
1.01,0.005,0.97,0.4,0.1,0.75,0.25,16.43,-35.64,True
1.01,0.005,0.97,0.4,0.1,1.0,0.0,15.0,-31.73,True
1.01,0.005,0.97,0.4,0.2,0.0,1.0,19.87,-44.19,False
1.01,0.005,0.97,0.4,0.2,0.25,0.75,18.67,-41.53,False
1.01,0.005,0.97,0.4,0.2,0.5,0.5,17.41,-38.53,True
1.01,0.005,0.97,0.4,0.2,0.75,0.25,16.1,-35.12,True
1.01,0.005,0.97,0.4,0.2,1.0,0.0,14.73,-31.2,True
1.01,0.005,0.97,0.4,0.3,0.0,1.0,19.3,-43.72,False
1.01,0.005,0.97,0.4,0.3,0.25,0.75,18.14,-41.0,False
1.01,0.005,0.97,0.4,0.3,0.5,0.5,16.93,-37.94,True
1.01,0.005,0.97,0.4,0.3,0.75,0.25,15.68,-34.48,True
1.01,0.005,0.97,0.4,0.3,1.0,0.0,14.4,-30.57,True
1.01,0.005,0.99,0.1,0.0,0.0,1.0,15.22,-28.45,True
1.01,0.005,0.99,0.1,0.0,0.25,0.75,14.31,-26.79,True
1.01,0.005,0.99,0.1,0.0,0.5,0.5,13.36,-24.86,True
1.01,0.005,0.99,0.1,0.0,0.75,0.25,12.36,-22.58,True
1.01,0.005,0.99,0.1,0.0,1.0,0.0,11.3,-19.85,True
1.01,0.005,0.99,0.1,0.1,0.0,1.0,15.27,-28.29,True
1.01,0.005,0.99,0.1,0.1,0.25,0.75,14.39,-26.64,True
1.01,0.005,0.99,0.1,0.1,0.5,0.5,13.48,-24.74,True
1.01,0.005,0.99,0.1,0.1,0.75,0.25,12.53,-22.54,True
1.01,0.005,0.99,0.1,0.1,1.0,0.0,11.55,-19.95,True
1.01,0.005,0.99,0.1,0.2,0.0,1.0,15.23,-28.13,True
1.01,0.005,0.99,0.1,0.2,0.25,0.75,14.39,-26.48,True
1.01,0.005,0.99,0.1,0.2,0.5,0.5,13.53,-24.62,True
1.01,0.005,0.99,0.1,0.2,0.75,0.25,12.64,-22.49,True
1.01,0.005,0.99,0.1,0.2,1.0,0.0,11.74,-20.04,True
1.01,0.005,0.99,0.1,0.3,0.0,1.0,15.23,-27.95,True
1.01,0.005,0.99,0.1,0.3,0.25,0.75,14.43,-26.32,True
1.01,0.005,0.99,0.1,0.3,0.5,0.5,13.61,-24.5,True
1.01,0.005,0.99,0.1,0.3,0.75,0.25,12.78,-22.44,True
1.01,0.005,0.99,0.1,0.3,1.0,0.0,11.95,-20.14,True
1.01,0.005,0.99,0.2,0.0,0.0,1.0,17.78,-31.52,True
1.01,0.005,0.99,0.2,0.0,0.25,0.75,16.69,-29.67,True
1.01,0.005,0.99,0.2,0.0,0.5,0.5,15.54,-27.55,True
1.01,0.005,0.99,0.2,0.0,0.75,0.25,14.34,-25.08,True
1.01,0.005,0.99,0.2,0.0,1.0,0.0,13.07,-22.14,True
1.01,0.005,0.99,0.2,0.1,0.0,1.0,17.53,-31.43,True
