entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,max_dd,max_dd_real,passed,calmar
1.01,-0.01,0.93,0.5,0.0,1.0,0.0,7.7029,-49.0045,-64.8301,-64.8301,False,0.1188
1.01,-0.01,0.93,0.5,0.1,0.0,1.0,7.1132,-61.312,-77.7094,-77.7094,False,0.0915
1.01,-0.01,0.93,0.5,0.1,0.25,0.75,7.4714,-58.1145,-74.676,-74.676,False,0.1001
1.01,-0.01,0.93,0.5,0.1,0.5,0.5,7.7573,-54.6454,-71.1786,-71.1786,False,0.109
1.01,-0.01,0.93,0.5,0.1,0.75,0.25,7.9696,-50.8585,-67.1042,-67.1042,False,0.1188
1.01,-0.01,0.93,0.5,0.1,1.0,0.0,8.1067,-46.694,-62.2953,-62.2953,False,0.1301
1.01,-0.01,0.93,0.5,0.2,0.0,1.0,7.7928,-58.0697,-74.7956,-74.7956,False,0.1042
1.01,-0.01,0.93,0.5,0.2,0.25,0.75,8.0543,-55.0228,-71.7642,-71.7642,False,0.1122
1.01,-0.01,0.93,0.5,0.2,0.5,0.5,8.2586,-51.7367,-68.3069,-68.3069,False,0.1209
1.01,-0.01,0.93,0.5,0.2,0.75,0.25,8.4043,-48.1737,-64.3273,-64.3273,False,0.1306
1.01,-0.01,0.93,0.5,0.2,1.0,0.0,8.4901,-44.2866,-59.6946,-59.6946,False,0.1422
1.01,-0.01,0.93,0.5,0.3,0.0,1.0,8.4105,-54.5944,-71.5249,-71.5249,False,0.1176
1.01,-0.01,0.93,0.5,0.3,0.25,0.75,8.5884,-51.7294,-68.5315,-68.5315,False,0.1253
1.01,-0.01,0.93,0.5,0.3,0.5,0.5,8.7222,-48.6598,-65.1568,-65.1568,False,0.1339
1.01,-0.01,0.93,0.5,0.3,0.75,0.25,8.8111,-45.3566,-61.3225,-61.3225,False,0.1437
1.01,-0.01,0.93,0.5,0.3,1.0,0.0,8.8539,-41.7841,-56.9249,-56.9249,False,0.1555
1.01,-0.01,0.93,0.6,0.0,0.0,1.0,6.4905,-64.2936,-80.873,-80.873,False,0.0803
1.01,-0.01,0.93,0.6,0.0,0.25,0.75,6.9513,-60.9679,-77.4466,-77.4466,False,0.0898
1.01,-0.01,0.93,0.6,0.0,0.5,0.5,7.323,-57.3422,-73.9211,-73.9211,False,0.0991
1.01,-0.01,0.93,0.6,0.0,0.75,0.25,7.6047,-53.363,-69.799,-69.799,False,0.109
1.01,-0.01,0.93,0.6,0.0,1.0,0.0,7.7948,-48.9604,-64.876,-64.876,False,0.1201
1.01,-0.01,0.93,0.6,0.1,0.0,1.0,7.2305,-61.2495,-77.7234,-77.7234,False,0.093
1.01,-0.01,0.93,0.6,0.1,0.25,0.75,7.5812,-58.0485,-74.6865,-74.6865,False,0.1015
1.01,-0.01,0.93,0.6,0.1,0.5,0.5,7.8601,-54.5782,-71.1874,-71.1874,False,0.1104
1.01,-0.01,0.93,0.6,0.1,0.75,0.25,8.0656,-50.7937,-67.1153,-67.1153,False,0.1202
1.01,-0.01,0.93,0.6,0.1,1.0,0.0,8.1965,-46.6377,-62.3169,-62.3169,False,0.1315
1.01,-0.01,0.93,0.6,0.2,0.0,1.0,7.9084,-57.9954,-74.8029,-74.8029,False,0.1057
1.01,-0.01,0.93,0.6,0.2,0.25,0.75,8.1627,-54.946,-71.7678,-71.7678,False,0.1137
1.01,-0.01,0.93,0.6,0.2,0.5,0.5,8.3597,-51.6601,-68.3092,-68.3092,False,0.1224
1.01,-0.01,0.93,0.6,0.2,0.75,0.25,8.4988,-48.1017,-64.3334,-64.3334,False,0.1321
1.01,-0.01,0.93,0.6,0.2,1.0,0.0,8.5787,-44.2256,-59.7139,-59.7139,False,0.1437
1.01,-0.01,0.93,0.6,0.3,0.0,1.0,8.5241,-54.5051,-71.5214,-71.5214,False,0.1192
1.01,-0.01,0.93,0.6,0.3,0.25,0.75,8.6947,-51.6391,-68.5244,-68.5244,False,0.1269
1.01,-0.01,0.93,0.6,0.3,0.5,0.5,8.8217,-48.572,-65.1498,-65.1498,False,0.1354
1.01,-0.01,0.93,0.6,0.3,0.75,0.25,8.9043,-45.276,-61.3217,-61.3217,False,0.1452
1.01,-0.01,0.93,0.6,0.3,1.0,0.0,8.9414,-41.7178,-56.941,-56.941,False,0.157
1.01,-0.01,0.93,0.7,0.0,0.0,1.0,6.6077,-64.2403,-80.991,-80.991,False,0.0816
1.01,-0.01,0.93,0.7,0.0,0.25,0.75,7.0612,-60.9106,-77.5704,-77.5704,False,0.091
1.01,-0.01,0.93,0.7,0.0,0.5,0.5,7.4259,-57.2826,-73.9513,-73.9513,False,0.1004
1.01,-0.01,0.93,0.7,0.0,0.75,0.25,7.7009,-53.3043,-69.8314,-69.8314,False,0.1103
1.01,-0.01,0.93,0.7,0.0,1.0,0.0,7.8846,-48.9082,-64.9177,-64.9177,False,0.1215
1.01,-0.01,0.93,0.7,0.1,0.0,1.0,7.346,-61.1867,-77.7768,-77.7768,False,0.0944
1.01,-0.01,0.93,0.7,0.1,0.25,0.75,7.6897,-57.9822,-74.697,-74.697,False,0.1029
1.01,-0.01,0.93,0.7,0.1,0.5,0.5,7.9615,-54.5107,-71.1962,-71.1962,False,0.1118
1.01,-0.01,0.93,0.7,0.1,0.75,0.25,8.1605,-50.7287,-67.1263,-67.1263,False,0.1216
1.01,-0.01,0.93,0.7,0.1,1.0,0.0,8.2853,-46.5813,-62.3385,-62.3385,False,0.1329
1.01,-0.01,0.93,0.7,0.2,0.0,1.0,8.022,-57.9207,-74.8101,-74.8101,False,0.1072
1.01,-0.01,0.93,0.7,0.2,0.25,0.75,8.2691,-54.8687,-71.771,-71.771,False,0.1152
1.01,-0.01,0.93,0.7,0.2,0.5,0.5,8.4596,-51.5832,-68.3112,-68.3112,False,0.1238
1.01,-0.01,0.93,0.7,0.2,0.75,0.25,8.5925,-48.0294,-64.3393,-64.3393,False,0.1335
1.01,-0.01,0.93,0.7,0.2,1.0,0.0,8.6665,-44.1645,-59.7332,-59.7332,False,0.1451
1.01,-0.01,0.93,0.7,0.3,0.0,1.0,8.6318,-54.4299,-71.5157,-71.5157,False,0.1207
1.01,-0.01,0.93,0.7,0.3,0.25,0.75,8.798,-51.5629,-68.5153,-68.5153,False,0.1284
1.01,-0.01,0.93,0.7,0.3,0.5,0.5,8.9202,-48.498,-65.1408,-65.1408,False,0.1369
1.01,-0.01,0.93,0.7,0.3,0.75,0.25,8.9977,-45.2091,-61.319,-61.319,False,0.1467
1.01,-0.01,0.93,0.7,0.3,1.0,0.0,9.0294,-41.6648,-56.955,-56.955,False,0.1585
1.01,-0.01,0.93,0.8,0.0,0.0,1.0,6.7229,-64.1871,-81.1087,-81.1087,False,0.0829
1.01,-0.01,0.93,0.8,0.0,0.25,0.75,7.1695,-60.8532,-77.6938,-77.6938,False,0.0923
1.01,-0.01,0.93,0.8,0.0,0.5,0.5,7.5275,-57.2229,-73.9815,-73.9815,False,0.1017
1.01,-0.01,0.93,0.8,0.0,0.75,0.25,7.7961,-53.2456,-69.8639,-69.8639,False,0.1116
1.01,-0.01,0.93,0.8,0.0,1.0,0.0,7.9736,-48.856,-64.9594,-64.9594,False,0.1227
1.01,-0.01,0.93,0.8,0.1,0.0,1.0,7.4595,-61.1239,-77.9074,-77.9074,False,0.0957
1.01,-0.01,0.93,0.8,0.1,0.25,0.75,7.7963,-57.9158,-74.7074,-74.7074,False,0.1044
1.01,-0.01,0.93,0.8,0.1,0.5,0.5,8.0616,-54.443,-71.2048,-71.2048,False,0.1132
1.01,-0.01,0.93,0.8,0.1,0.75,0.25,8.2544,-50.6637,-67.1373,-67.1373,False,0.1229
1.01,-0.01,0.93,0.8,0.1,1.0,0.0,8.3733,-46.525,-62.3602,-62.3602,False,0.1343
1.01,-0.01,0.93,0.8,0.2,0.0,1.0,8.1302,-57.8562,-74.8157,-74.8157,False,0.1087
1.01,-0.01,0.93,0.8,0.2,0.25,0.75,8.3726,-54.8016,-71.7729,-71.7729,False,0.1167
1.01,-0.01,0.93,0.8,0.2,0.5,0.5,8.5581,-51.5163,-68.3118,-68.3118,False,0.1253
1.01,-0.01,0.93,0.8,0.2,0.75,0.25,8.6858,-47.9671,-64.3439,-64.3439,False,0.135
1.01,-0.01,0.93,0.8,0.2,1.0,0.0,8.7544,-44.1133,-59.7511,-59.7511,False,0.1465
1.01,-0.01,0.93,0.9,0.0,0.0,1.0,6.8362,-64.1338,-81.2263,-81.2263,False,0.0842
1.01,-0.01,0.93,0.9,0.0,0.25,0.75,7.2762,-60.7957,-77.8171,-77.8171,False,0.0935
1.01,-0.01,0.93,0.9,0.0,0.5,0.5,7.6278,-57.1631,-74.0117,-74.0117,False,0.1031
1.01,-0.01,0.93,0.9,0.0,0.75,0.25,7.8903,-53.1868,-69.8963,-69.8963,False,0.1129
1.01,-0.01,0.93,0.9,0.0,1.0,0.0,8.0619,-48.8038,-65.0012,-65.0012,False,0.124
1.01,-0.01,0.93,0.9,0.1,0.0,1.0,7.5688,-61.0665,-78.0282,-78.0282,False,0.097
1.01,-0.01,0.93,0.9,0.1,0.25,0.75,7.9003,-57.8547,-74.7171,-74.7171,False,0.1057
1.01,-0.01,0.93,0.9,0.1,0.5,0.5,8.1602,-54.3807,-71.2126,-71.2126,False,0.1146
1.01,-0.01,0.93,0.9,0.1,0.75,0.25,8.3476,-50.604,-67.1475,-67.1475,False,0.1243
1.01,-0.01,0.93,0.9,0.1,1.0,0.0,8.4611,-46.474,-62.3811,-62.3811,False,0.1356
1.01,-0.01,0.93,1.0,0.0,0.0,1.0,6.9475,-64.0806,-81.3437,-81.3437,False,0.0854
1.01,-0.01,0.93,1.0,0.0,0.25,0.75,7.3812,-60.7382,-77.9402,-77.9402,False,0.0947
1.01,-0.01,0.93,1.0,0.0,0.5,0.5,7.7268,-57.1032,-74.0419,-74.0419,False,0.1044
1.01,-0.01,0.93,1.0,0.0,0.75,0.25,7.9834,-53.1279,-69.9287,-69.9287,False,0.1142
1.01,-0.01,0.93,1.0,0.0,1.0,0.0,8.1494,-48.7517,-65.0432,-65.0432,False,0.1253
1.01,-0.01,0.94,0.1,0.0,0.0,1.0,10.1189,-39.515,-77.695,-63.2373,True,0.16
1.01,-0.01,0.94,0.1,0.0,0.25,0.75,10.1755,-36.6624,-73.4519,-59.3203,True,0.1715
1.01,-0.01,0.94,0.1,0.0,0.5,0.5,10.1403,-33.7487,-68.5162,-54.8682,True,0.1848
1.01,-0.01,0.94,0.1,0.0,0.75,0.25,10.0108,-30.7717,-64.0246,-50.1995,True,0.1994
1.01,-0.01,0.94,0.1,0.0,1.0,0.0,9.7837,-27.729,-59.025,-45.486,True,0.2151
1.01,-0.01,0.94,0.1,0.1,0.0,1.0,10.5327,-37.692,-74.458,-59.7092,True,0.1764
1.01,-0.01,0.94,0.1,0.1,0.25,0.75,10.5222,-34.5221,-70.2737,-55.8443,True,0.1884
1.01,-0.01,0.94,0.1,0.1,0.5,0.5,10.4362,-31.3524,-66.4328,-52.2337,True,0.1998
1.01,-0.01,0.94,0.1,0.1,0.75,0.25,10.2717,-28.1829,-62.202,-48.4603,True,0.212
1.01,-0.01,0.94,0.1,0.1,1.0,0.0,10.0257,-25.2026,-57.545,-44.1241,True,0.2272
1.01,-0.01,0.94,0.1,0.2,0.0,1.0,10.91,-36.8301,-71.294,-56.8519,True,0.1919
1.01,-0.01,0.94,0.1,0.2,0.25,0.75,10.8415,-34.0742,-67.9811,-54.02,True,0.2007
1.01,-0.01,0.94,0.1,0.2,0.5,0.5,10.7109,-31.3182,-64.3682,-50.8691,True,0.2106
1.01,-0.01,0.94,0.1,0.2,0.75,0.25,10.5173,-28.5623,-60.4309,-47.3224,True,0.2222
1.01,-0.01,0.94,0.1,0.2,1.0,0.0,10.2577,-25.8064,-56.1425,-43.271,True,0.2371
1.01,-0.01,0.94,0.1,0.3,0.0,1.0,11.19,-36.0905,-68.4657,-55.056,True,0.2032
1.01,-0.01,0.94,0.1,0.3,0.25,0.75,11.0752,-33.7313,-65.3565,-52.3848,True,0.2114
1.01,-0.01,0.94,0.1,0.3,0.5,0.5,10.9118,-31.3722,-62.004,-49.4278,True,0.2208
1.01,-0.01,0.94,0.1,0.3,0.75,0.25,10.6977,-29.0131,-58.3908,-46.1213,True,0.2319
1.01,-0.01,0.94,0.1,0.3,1.0,0.0,10.4318,-26.654,-54.4981,-42.3805,True,0.2461
1.01,-0.01,0.94,0.2,0.0,0.0,1.0,10.4083,-40.4469,-79.0699,-64.9044,True,0.1604
1.01,-0.01,0.94,0.2,0.0,0.25,0.75,10.4845,-36.7466,-74.8585,-61.1936,True,0.1713
1.01,-0.01,0.94,0.2,0.0,0.5,0.5,10.4636,-33.0461,-69.8836,-57.6434,True,0.1815
1.01,-0.01,0.94,0.2,0.0,0.75,0.25,10.343,-29.3456,-64.845,-53.5908,True,0.193
1.01,-0.01,0.94,0.2,0.0,1.0,0.0,10.1187,-26.2002,-59.8141,-48.8854,True,0.207
1.01,-0.01,0.94,0.2,0.1,0.0,1.0,10.7395,-39.2811,-75.8409,-62.872,True,0.1708
1.01,-0.01,0.94,0.2,0.1,0.25,0.75,10.747,-36.0212,-71.557,-59.817,True,0.1797
1.01,-0.01,0.94,0.2,0.1,0.5,0.5,10.6741,-32.7614,-67.2157,-56.3947,True,0.1893
1.01,-0.01,0.94,0.2,0.1,0.75,0.25,10.5168,-29.5017,-62.7689,-52.523,True,0.2002
1.01,-0.01,0.94,0.2,0.1,1.0,0.0,10.2736,-26.2421,-58.0976,-48.0668,True,0.2137
1.01,-0.01,0.94,0.2,0.2,0.0,1.0,11.0066,-38.2306,-72.1656,-61.3872,True,0.1793
1.01,-0.01,0.94,0.2,0.2,0.25,0.75,10.9577,-35.3947,-68.5605,-58.4405,True,0.1875
1.01,-0.01,0.94,0.2,0.2,0.5,0.5,10.8431,-32.5588,-64.6087,-55.1594,True,0.1966
1.01,-0.01,0.94,0.2,0.2,0.75,0.25,10.6609,-29.723,-60.6559,-51.4664,True,0.2071
1.01,-0.01,0.94,0.2,0.2,1.0,0.0,10.4072,-26.8872,-56.3553,-47.2683,True,0.2202
1.01,-0.01,0.94,0.2,0.3,0.0,1.0,11.1437,-37.0922,-68.5912,-59.7529,True,0.1865
1.01,-0.01,0.94,0.2,0.3,0.25,0.75,11.0535,-34.6783,-65.3535,-56.9319,True,0.1942
1.01,-0.01,0.94,0.2,0.3,0.5,0.5,10.9117,-32.2575,-61.9921,-53.811,True,0.2028
1.01,-0.01,0.94,0.2,0.3,0.75,0.25,10.7166,-29.8361,-58.3739,-50.328,True,0.2129
1.01,-0.01,0.94,0.2,0.3,1.0,0.0,10.4663,-27.4147,-54.482,-46.3976,True,0.2256
1.01,-0.01,0.94,0.3,0.0,0.0,1.0,10.2801,-40.6816,-79.0624,-68.1241,True,0.1509
1.01,-0.01,0.94,0.3,0.0,0.25,0.75,10.3868,-36.9428,-74.8134,-64.94,True,0.1599
1.01,-0.01,0.94,0.3,0.0,0.5,0.5,10.394,-33.2042,-69.7849,-61.3454,True,0.1694
1.01,-0.01,0.94,0.3,0.0,0.75,0.25,10.2987,-29.4656,-64.793,-57.2364,True,0.1799
1.01,-0.01,0.94,0.3,0.0,1.0,0.0,10.0971,-25.7593,-59.6476,-52.4638,True,0.1925
1.01,-0.01,0.94,0.3,0.1,0.0,1.0,10.5464,-39.2568,-75.3824,-66.7135,True,0.1581
1.01,-0.01,0.94,0.3,0.1,0.25,0.75,10.5852,-35.9756,-71.037,-63.6076,True,0.1664
1.01,-0.01,0.94,0.3,0.1,0.5,0.5,10.5412,-32.6933,-66.8412,-60.1213,True,0.1753
1.01,-0.01,0.94,0.3,0.1,0.75,0.25,10.4122,-29.4097,-62.4934,-56.1641,True,0.1854
1.01,-0.01,0.94,0.3,0.1,1.0,0.0,10.1953,-26.1234,-57.8121,-51.6086,True,0.1976
1.01,-0.01,0.94,0.3,0.2,0.0,1.0,10.6017,-37.9209,-71.6243,-65.3378,True,0.1623
1.01,-0.01,0.94,0.3,0.2,0.25,0.75,10.5984,-35.0879,-68.0312,-62.319,True,0.1701
1.01,-0.01,0.94,0.3,0.2,0.5,0.5,10.5274,-32.2528,-64.1909,-58.9532,True,0.1786
1.01,-0.01,0.94,0.3,0.2,0.75,0.25,10.3868,-29.6553,-60.2314,-55.1617,True,0.1883
1.01,-0.01,0.94,0.3,0.2,1.0,0.0,10.1745,-27.3705,-55.9264,-50.8387,True,0.2001
1.01,-0.01,0.94,0.3,0.3,0.0,1.0,10.5807,-38.0453,-68.2616,-63.9225,True,0.1655
1.01,-0.01,0.94,0.3,0.3,0.25,0.75,10.5501,-35.8729,-64.8818,-61.001,True,0.1729
1.01,-0.01,0.94,0.3,0.3,0.5,0.5,10.466,-33.6758,-61.5195,-57.7679,True,0.1812
1.01,-0.01,0.94,0.3,0.3,0.75,0.25,10.3266,-31.4558,-57.9009,-54.1594,True,0.1907
1.01,-0.01,0.94,0.3,0.3,1.0,0.0,10.1288,-29.2196,-54.0101,-50.0876,True,0.2022
1.01,-0.01,0.94,0.4,0.0,0.0,1.0,9.705,-42.8525,-78.812,-71.6131,False,0.1355
1.01,-0.01,0.94,0.4,0.0,0.25,0.75,9.8741,-39.9809,-74.5293,-68.4106,True,0.1443
1.01,-0.01,0.94,0.4,0.0,0.5,0.5,9.9417,-37.0491,-69.4614,-64.7856,True,0.1535
1.01,-0.01,0.94,0.4,0.0,0.75,0.25,9.9051,-34.057,-64.4526,-60.6348,True,0.1634
1.01,-0.01,0.94,0.4,0.0,1.0,0.0,9.7604,-31.0048,-59.2218,-55.8109,True,0.1749
1.01,-0.01,0.94,0.4,0.1,0.0,1.0,9.8165,-44.3913,-75.3988,-70.3881,False,0.1395
1.01,-0.01,0.94,0.4,0.1,0.25,0.75,9.9312,-41.5662,-71.0458,-67.2389,False,0.1477
