entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,max_dd,passed,calmar
1.05,-0.005,0.97,0.3,0.3,0.5,0.5,8.3389,-18.904,-53.7951,True,0.155
1.05,-0.005,0.97,0.3,0.3,0.75,0.25,8.3091,-16.1822,-49.8738,True,0.1666
1.05,-0.005,0.97,0.3,0.3,1.0,0.0,8.2441,-13.371,-45.5695,True,0.1809
1.05,-0.005,0.97,0.4,0.0,0.0,1.0,6.8142,-41.2198,-73.8622,False,0.0923
1.05,-0.005,0.97,0.4,0.0,0.25,0.75,6.8917,-38.2799,-70.4774,True,0.0978
1.05,-0.005,0.97,0.4,0.0,0.5,0.5,6.911,-35.2836,-66.7295,True,0.1036
1.05,-0.005,0.97,0.4,0.0,0.75,0.25,6.8687,-32.2322,-62.4586,True,0.11
1.05,-0.005,0.97,0.4,0.0,1.0,0.0,6.7608,-29.1266,-57.5023,True,0.1176
1.05,-0.005,0.97,0.4,0.1,0.0,1.0,7.4991,-35.2927,-69.3522,True,0.1081
1.05,-0.005,0.97,0.4,0.1,0.25,0.75,7.5494,-32.4732,-65.9508,True,0.1145
1.05,-0.005,0.97,0.4,0.1,0.5,0.5,7.553,-29.5611,-62.1042,True,0.1216
1.05,-0.005,0.97,0.4,0.1,0.75,0.25,7.5066,-26.5585,-57.7179,True,0.1301
1.05,-0.005,0.97,0.4,0.1,1.0,0.0,7.4072,-23.4666,-52.6797,True,0.1406
1.05,-0.005,0.97,0.4,0.2,0.0,1.0,8.0434,-29.8966,-64.9704,True,0.1238
1.05,-0.005,0.97,0.4,0.2,0.25,0.75,8.0741,-27.1988,-61.5159,True,0.1313
1.05,-0.005,0.97,0.4,0.2,0.5,0.5,8.0657,-24.3853,-57.6244,True,0.14
1.05,-0.005,0.97,0.4,0.2,0.75,0.25,8.0154,-21.4672,-53.2327,True,0.1506
1.05,-0.005,0.97,0.4,0.2,1.0,0.0,7.921,-18.4497,-48.2617,True,0.1641
1.05,-0.005,0.97,0.4,0.3,0.0,1.0,8.4333,-24.3944,-60.3527,True,0.1397
1.05,-0.005,0.97,0.4,0.3,0.25,0.75,8.4549,-21.8621,-56.9508,True,0.1485
1.05,-0.005,0.97,0.4,0.3,0.5,0.5,8.4449,-19.211,-53.403,True,0.1581
1.05,-0.005,0.97,0.4,0.3,0.75,0.25,8.4014,-16.4497,-49.4972,True,0.1697
1.05,-0.005,0.97,0.4,0.3,1.0,0.0,8.3224,-13.5881,-45.2038,True,0.1841
1.05,-0.005,0.97,0.5,0.0,0.0,1.0,7.1854,-40.6689,-73.0902,False,0.0983
1.05,-0.005,0.97,0.5,0.0,0.25,0.75,7.2398,-37.738,-69.6704,True,0.1039
1.05,-0.005,0.97,0.5,0.0,0.5,0.5,7.2349,-34.7526,-65.8902,True,0.1098
1.05,-0.005,0.97,0.5,0.0,0.75,0.25,7.1671,-31.7137,-61.5867,True,0.1164
1.05,-0.005,0.97,0.5,0.0,1.0,0.0,7.0324,-28.6223,-56.5949,True,0.1243
1.05,-0.005,0.97,0.5,0.1,0.0,1.0,7.6537,-35.2899,-68.9415,True,0.111
1.05,-0.005,0.97,0.5,0.1,0.25,0.75,7.695,-32.4563,-65.5236,True,0.1174
1.05,-0.005,0.97,0.5,0.1,0.5,0.5,7.6879,-29.5354,-61.6677,True,0.1247
1.05,-0.005,0.97,0.5,0.1,0.75,0.25,7.6294,-26.5289,-57.2753,True,0.1332
1.05,-0.005,0.97,0.5,0.1,1.0,0.0,7.5165,-23.4381,-52.2339,True,0.1439
1.05,-0.005,0.97,0.5,0.2,0.0,1.0,8.08,-29.8312,-64.5951,True,0.1251
1.05,-0.005,0.97,0.5,0.2,0.25,0.75,8.1104,-27.1369,-61.1441,True,0.1326
1.05,-0.005,0.97,0.5,0.2,0.5,0.5,8.1015,-24.334,-57.2563,True,0.1415
1.05,-0.005,0.97,0.5,0.2,0.75,0.25,8.0508,-21.427,-52.8654,True,0.1523
1.05,-0.005,0.97,0.5,0.2,1.0,0.0,7.9559,-18.4206,-47.891,True,0.1661
1.05,-0.005,0.97,0.5,0.3,0.0,1.0,8.4716,-24.3074,-59.9239,True,0.1414
1.05,-0.005,0.97,0.5,0.3,0.25,0.75,8.4928,-21.7934,-56.5311,True,0.1502
1.05,-0.005,0.97,0.5,0.3,0.5,0.5,8.4824,-19.1598,-52.9923,True,0.1601
1.05,-0.005,0.97,0.5,0.3,0.75,0.25,8.4383,-16.4153,-49.0938,True,0.1719
1.05,-0.005,0.97,0.5,0.3,1.0,0.0,8.3585,-13.5693,-44.8046,True,0.1866
1.05,-0.005,0.97,0.6,0.0,0.0,1.0,7.203,-40.6461,-72.8424,False,0.0989
1.05,-0.005,0.97,0.6,0.0,0.25,0.75,7.2603,-37.713,-69.4095,True,0.1046
1.05,-0.005,0.97,0.6,0.0,0.5,0.5,7.2577,-34.7259,-65.6164,True,0.1106
1.05,-0.005,0.97,0.6,0.0,0.75,0.25,7.1919,-31.6858,-61.2988,True,0.1173
1.05,-0.005,0.97,0.6,0.0,1.0,0.0,7.0586,-28.5939,-56.2904,True,0.1254
1.05,-0.005,0.97,0.6,0.1,0.0,1.0,7.6776,-35.2212,-68.6218,True,0.1119
1.05,-0.005,0.97,0.6,0.1,0.25,0.75,7.7207,-32.3954,-65.1994,True,0.1184
1.05,-0.005,0.97,0.6,0.1,0.5,0.5,7.7151,-29.482,-61.3381,True,0.1258
1.05,-0.005,0.97,0.6,0.1,0.75,0.25,7.6579,-26.4828,-56.939,True,0.1345
1.05,-0.005,0.97,0.6,0.1,1.0,0.0,7.5457,-23.3992,-51.8883,True,0.1454
1.05,-0.005,0.97,0.6,0.2,0.0,1.0,8.1094,-29.7415,-64.2127,True,0.1263
1.05,-0.005,0.97,0.6,0.2,0.25,0.75,8.1407,-27.0621,-60.765,True,0.134
1.05,-0.005,0.97,0.6,0.2,0.5,0.5,8.1327,-24.2734,-56.8798,True,0.143
1.05,-0.005,0.97,0.6,0.2,0.75,0.25,8.0825,-21.3798,-52.4901,True,0.154
1.05,-0.005,0.97,0.6,0.2,1.0,0.0,7.9879,-18.3862,-47.5142,True,0.1681
1.05,-0.005,0.97,0.6,0.3,0.0,1.0,8.4739,-24.2086,-59.4802,True,0.1425
1.05,-0.005,0.97,0.6,0.3,0.25,0.75,8.5005,-21.7155,-56.102,True,0.1515
1.05,-0.005,0.97,0.6,0.3,0.5,0.5,8.4942,-19.102,-52.5742,True,0.1616
1.05,-0.005,0.97,0.6,0.3,0.75,0.25,8.4528,-16.3765,-48.6849,True,0.1736
1.05,-0.005,0.97,0.6,0.3,1.0,0.0,8.3747,-13.5484,-44.4016,True,0.1886
1.05,-0.005,0.97,0.7,0.0,0.0,1.0,7.2144,-40.6101,-72.5877,False,0.0994
1.05,-0.005,0.97,0.7,0.0,0.25,0.75,7.2754,-37.6766,-69.1421,True,0.1052
1.05,-0.005,0.97,0.7,0.0,0.5,0.5,7.2762,-34.6895,-65.3367,True,0.1114
1.05,-0.005,0.97,0.7,0.0,0.75,0.25,7.2131,-31.65,-61.0056,True,0.1182
1.05,-0.005,0.97,0.7,0.0,1.0,0.0,7.0819,-28.559,-55.9811,True,0.1265
1.05,-0.005,0.97,0.7,0.1,0.0,1.0,7.6964,-35.149,-68.2969,True,0.1127
1.05,-0.005,0.97,0.7,0.1,0.25,0.75,7.742,-32.3317,-64.8709,True,0.1193
1.05,-0.005,0.97,0.7,0.1,0.5,0.5,7.7387,-29.4265,-61.005,True,0.1269
1.05,-0.005,0.97,0.7,0.1,0.75,0.25,7.6834,-26.4353,-56.5998,True,0.1357
1.05,-0.005,0.97,0.7,0.1,1.0,0.0,7.5726,-23.3594,-51.5405,True,0.1469
1.05,-0.005,0.97,0.7,0.2,0.0,1.0,8.1132,-29.6435,-63.8199,True,0.1271
1.05,-0.005,0.97,0.7,0.2,0.25,0.75,8.1502,-26.9808,-60.3774,True,0.135
1.05,-0.005,0.97,0.7,0.2,0.5,0.5,8.1465,-24.2077,-56.4966,True,0.1442
1.05,-0.005,0.97,0.7,0.2,0.75,0.25,8.0994,-21.3291,-52.1097,True,0.1554
1.05,-0.005,0.97,0.7,0.2,1.0,0.0,8.0066,-18.3497,-47.134,True,0.1699
1.05,-0.005,0.97,0.7,0.3,0.0,1.0,8.4215,-24.1995,-59.017,True,0.1427
1.05,-0.005,0.97,0.7,0.3,0.25,0.75,8.4549,-21.7127,-55.7039,True,0.1518
1.05,-0.005,0.97,0.7,0.3,0.5,0.5,8.451,-19.0883,-52.2202,True,0.1618
1.05,-0.005,0.97,0.7,0.3,0.75,0.25,8.4106,-16.3487,-48.3955,True,0.1738
1.05,-0.005,0.97,0.7,0.3,1.0,0.0,8.3325,-13.5055,-44.1931,True,0.1885
1.05,-0.005,0.97,0.8,0.0,0.0,1.0,7.2198,-40.5766,-72.3334,False,0.0998
1.05,-0.005,0.97,0.8,0.0,0.25,0.75,7.2855,-37.6425,-68.8752,True,0.1058
1.05,-0.005,0.97,0.8,0.0,0.5,0.5,7.2905,-34.6553,-65.0572,True,0.1121
1.05,-0.005,0.97,0.8,0.0,0.75,0.25,7.231,-31.616,-60.7127,True,0.1191
1.05,-0.005,0.97,0.8,0.0,1.0,0.0,7.1027,-28.5256,-55.6721,True,0.1276
1.05,-0.005,0.97,0.8,0.1,0.0,1.0,7.71,-35.073,-67.9665,True,0.1134
1.05,-0.005,0.97,0.8,0.1,0.25,0.75,7.7589,-32.2652,-64.538,True,0.1202
1.05,-0.005,0.97,0.8,0.1,0.5,0.5,7.7587,-29.369,-60.6682,True,0.1279
1.05,-0.005,0.97,0.8,0.1,0.75,0.25,7.7059,-26.3862,-56.2578,True,0.137
1.05,-0.005,0.97,0.8,0.1,1.0,0.0,7.5972,-23.3185,-51.1905,True,0.1484
1.05,-0.005,0.97,0.8,0.2,0.0,1.0,8.0587,-29.6506,-63.4457,True,0.127
1.05,-0.005,0.97,0.8,0.2,0.25,0.75,8.1033,-26.9903,-60.009,True,0.135
1.05,-0.005,0.97,0.8,0.2,0.5,0.5,8.1038,-24.2126,-56.1557,True,0.1443
1.05,-0.005,0.97,0.8,0.2,0.75,0.25,8.0594,-21.3271,-51.8095,True,0.1556
1.05,-0.005,0.97,0.8,0.2,1.0,0.0,7.9683,-18.3404,-46.8863,True,0.1699
1.05,-0.005,0.97,0.8,0.3,0.0,1.0,8.3485,-23.861,-59.4933,True,0.1403
1.05,-0.005,0.97,0.8,0.3,0.25,0.75,8.3918,-21.4331,-55.7734,True,0.1505
1.05,-0.005,0.97,0.8,0.3,0.5,0.5,8.4007,-18.8738,-52.0966,True,0.1613
1.05,-0.005,0.97,0.8,0.3,0.75,0.25,8.3728,-16.1927,-48.3109,True,0.1733
1.05,-0.005,0.97,0.8,0.3,1.0,0.0,8.3063,-13.4003,-44.1417,True,0.1882
1.05,-0.005,0.97,0.9,0.0,0.0,1.0,7.2193,-40.5459,-72.0795,False,0.1002
1.05,-0.005,0.97,0.9,0.0,0.25,0.75,7.2907,-37.6108,-68.6085,True,0.1063
1.05,-0.005,0.97,0.9,0.0,0.5,0.5,7.3007,-34.623,-64.7781,True,0.1127
1.05,-0.005,0.97,0.9,0.0,0.75,0.25,7.2455,-31.5837,-60.42,True,0.1199
1.05,-0.005,0.97,0.9,0.0,1.0,0.0,7.1207,-28.4938,-55.3632,True,0.1286
1.05,-0.005,0.97,0.9,0.1,0.0,1.0,7.658,-35.0793,-67.6639,True,0.1132
1.05,-0.005,0.97,0.9,0.1,0.25,0.75,7.7172,-32.2715,-64.2354,True,0.1201
1.05,-0.005,0.97,0.9,0.1,0.5,0.5,7.7242,-29.3739,-60.3745,True,0.1279
1.05,-0.005,0.97,0.9,0.1,0.75,0.25,7.6766,-26.3898,-55.9797,True,0.1371
1.05,-0.005,0.97,0.9,0.1,1.0,0.0,7.5715,-23.3209,-50.9343,True,0.1487
1.05,-0.005,0.97,0.9,0.2,0.0,1.0,7.999,-29.4804,-63.2792,True,0.1264
1.05,-0.005,0.97,0.9,0.2,0.25,0.75,8.0521,-26.85,-59.8889,True,0.1345
1.05,-0.005,0.97,0.9,0.2,0.5,0.5,8.063,-24.104,-56.0654,True,0.1438
1.05,-0.005,0.97,0.9,0.2,0.75,0.25,8.0288,-21.2476,-51.7432,True,0.1552
1.05,-0.005,0.97,0.9,0.2,1.0,0.0,7.947,-18.2861,-46.8419,True,0.1697
1.05,-0.005,0.97,0.9,0.3,0.0,1.0,8.3485,-23.861,-59.4933,True,0.1403
1.05,-0.005,0.97,0.9,0.3,0.25,0.75,8.3918,-21.4331,-55.7734,True,0.1505
1.05,-0.005,0.97,0.9,0.3,0.5,0.5,8.4007,-18.8738,-52.0966,True,0.1613
1.05,-0.005,0.97,0.9,0.3,0.75,0.25,8.3728,-16.1927,-48.3109,True,0.1733
1.05,-0.005,0.97,0.9,0.3,1.0,0.0,8.3063,-13.4003,-44.1417,True,0.1882
1.05,-0.005,0.97,1.0,0.0,0.0,1.0,7.2129,-40.5177,-71.8261,False,0.1004
1.05,-0.005,0.97,1.0,0.0,0.25,0.75,7.2909,-37.5813,-68.3423,True,0.1067
1.05,-0.005,0.97,1.0,0.0,0.5,0.5,7.3068,-34.5928,-64.4994,True,0.1133
1.05,-0.005,0.97,1.0,0.0,0.75,0.25,7.2567,-31.5532,-60.1276,True,0.1207
1.05,-0.005,0.97,1.0,0.0,1.0,0.0,7.1362,-28.4635,-55.0545,True,0.1296
1.05,-0.005,0.97,1.0,0.1,0.0,1.0,7.622,-35.0322,-67.6146,True,0.1127
1.05,-0.005,0.97,1.0,0.1,0.25,0.75,7.6866,-32.2327,-64.2026,True,0.1197
1.05,-0.005,0.97,1.0,0.1,0.5,0.5,7.6998,-29.3437,-60.3501,True,0.1276
1.05,-0.005,0.97,1.0,0.1,0.75,0.25,7.6583,-26.3674,-55.9615,True,0.1368
1.05,-0.005,0.97,1.0,0.1,1.0,0.0,7.5587,-23.3054,-50.9218,True,0.1484
1.05,-0.005,0.97,1.0,0.2,0.0,1.0,7.999,-29.4804,-63.2792,True,0.1264
1.05,-0.005,0.97,1.0,0.2,0.25,0.75,8.0521,-26.85,-59.8889,True,0.1345
1.05,-0.005,0.97,1.0,0.2,0.5,0.5,8.063,-24.104,-56.0654,True,0.1438
1.05,-0.005,0.97,1.0,0.2,0.75,0.25,8.0288,-21.2476,-51.7432,True,0.1552
1.05,-0.005,0.97,1.0,0.2,1.0,0.0,7.947,-18.2861,-46.8419,True,0.1697
1.05,-0.005,0.97,1.0,0.3,0.0,1.0,8.3485,-23.861,-59.4933,True,0.1403
1.05,-0.005,0.97,1.0,0.3,0.25,0.75,8.3918,-21.4331,-55.7734,True,0.1505
1.05,-0.005,0.97,1.0,0.3,0.5,0.5,8.4007,-18.8738,-52.0966,True,0.1613
1.05,-0.005,0.97,1.0,0.3,0.75,0.25,8.3728,-16.1927,-48.3109,True,0.1733
1.05,-0.005,0.97,1.0,0.3,1.0,0.0,8.3063,-13.4003,-44.1417,True,0.1882
1.05,-0.005,0.99,0.1,0.0,0.0,1.0,2.5821,-35.1216,-83.0984,True,0.0311
1.05,-0.005,0.99,0.1,0.0,0.25,0.75,2.8735,-32.6013,-79.9941,True,0.0359
1.05,-0.005,0.99,0.1,0.0,0.5,0.5,3.1156,-30.0334,-76.2875,True,0.0408
1.05,-0.005,0.99,0.1,0.0,0.75,0.25,3.3049,-27.4176,-71.8321,True,0.046
1.05,-0.005,0.99,0.1,0.0,1.0,0.0,3.4376,-24.7542,-66.4283,True,0.0517
1.05,-0.005,0.99,0.1,0.1,0.0,1.0,4.2415,-30.5867,-76.5627,True,0.0554
1.05,-0.005,0.99,0.1,0.1,0.25,0.75,4.4238,-28.1407,-73.3077,True,0.0603
1.05,-0.005,0.99,0.1,0.1,0.5,0.5,4.5795,-25.6148,-69.5125,True,0.0659
1.05,-0.005,0.99,0.1,0.1,0.75,0.25,4.7045,-23.0089,-65.072,True,0.0723
1.05,-0.005,0.99,0.1,0.1,1.0,0.0,4.7945,-20.3221,-59.8527,True,0.0801
1.05,-0.005,0.99,0.1,0.2,0.0,1.0,5.612,-25.7141,-71.632,True,0.0783
1.05,-0.005,0.99,0.1,0.2,0.25,0.75,5.7277,-23.2834,-68.3208,True,0.0838
1.05,-0.005,0.99,0.1,0.2,0.5,0.5,5.8269,-20.7399,-64.4705,True,0.0904
1.05,-0.005,0.99,0.1,0.2,0.75,0.25,5.9082,-18.0905,-59.9994,True,0.0985
1.05,-0.005,0.99,0.1,0.2,1.0,0.0,5.9674,-15.3417,-54.8127,True,0.1089
1.05,-0.005,0.99,0.1,0.3,0.0,1.0,6.6906,-22.1523,-66.1983,True,0.1011
1.05,-0.005,0.99,0.1,0.3,0.25,0.75,6.7744,-20.1089,-62.7869,True,0.1079
1.05,-0.005,0.99,0.1,0.3,0.5,0.5,6.8459,-17.9434,-58.8884,True,0.1163
1.05,-0.005,0.99,0.1,0.3,0.75,0.25,6.8989,-15.6415,-54.4577,True,0.1267
1.05,-0.005,0.99,0.1,0.3,1.0,0.0,6.9319,-13.1894,-49.4378,True,0.1402
1.05,-0.005,0.99,0.2,0.0,0.0,1.0,3.733,-38.0956,-82.2052,True,0.0454
1.05,-0.005,0.99,0.2,0.0,0.25,0.75,3.9764,-35.3577,-78.9479,True,0.0504
1.05,-0.005,0.99,0.2,0.0,0.5,0.5,4.1661,-32.5662,-75.069,True,0.0555
1.05,-0.005,0.99,0.2,0.0,0.75,0.25,4.2985,-29.7212,-70.4198,True,0.061
1.05,-0.005,0.99,0.2,0.0,1.0,0.0,4.3696,-26.823,-64.7981,True,0.0674
1.05,-0.005,0.99,0.2,0.1,0.0,1.0,5.2633,-31.7155,-76.0299,True,0.0692
1.05,-0.005,0.99,0.2,0.1,0.25,0.75,5.4092,-29.0996,-72.647,True,0.0745
1.05,-0.005,0.99,0.2,0.1,0.5,0.5,5.5213,-26.3974,-68.703,True,0.0804
1.05,-0.005,0.99,0.2,0.1,0.75,0.25,5.5951,-23.6105,-64.0885,True,0.0873
1.05,-0.005,0.99,0.2,0.1,1.0,0.0,5.6264,-20.7406,-58.6647,True,0.0959
1.05,-0.005,0.99,0.2,0.2,0.0,1.0,6.3565,-25.8422,-71.4863,True,0.0889
1.05,-0.005,0.99,0.2,0.2,0.25,0.75,6.4548,-23.6084,-67.9982,True,0.0949
1.05,-0.005,0.99,0.2,0.2,0.5,0.5,6.5287,-21.229,-63.9763,True,0.102
1.05,-0.005,0.99,0.2,0.2,0.75,0.25,6.5765,-18.6836,-59.3185,True,0.1109
1.05,-0.005,0.99,0.2,0.2,1.0,0.0,6.5928,-15.9467,-53.93,True,0.1222
1.05,-0.005,0.99,0.2,0.3,0.0,1.0,7.1984,-23.1019,-67.0119,True,0.1074
1.05,-0.005,0.99,0.2,0.3,0.25,0.75,7.2643,-20.8872,-63.449,True,0.1145
1.05,-0.005,0.99,0.2,0.3,0.5,0.5,7.3107,-18.5413,-59.3948,True,0.1231
1.05,-0.005,0.99,0.2,0.3,0.75,0.25,7.3346,-16.051,-54.7945,True,0.1339
1.05,-0.005,0.99,0.2,0.3,1.0,0.0,7.3332,-13.4025,-49.5949,True,0.1479
1.05,-0.005,0.99,0.3,0.0,0.0,1.0,4.5405,-36.6439,-81.3723,True,0.0558
1.05,-0.005,0.99,0.3,0.0,0.25,0.75,4.7323,-33.9568,-78.0364,True,0.0606
1.05,-0.005,0.99,0.3,0.0,0.5,0.5,4.8692,-31.2284,-74.0731,True,0.0657
1.05,-0.005,0.99,0.3,0.0,0.75,0.25,4.9475,-28.4594,-69.3321,True,0.0714
1.05,-0.005,0.99,0.3,0.0,1.0,0.0,4.963,-25.6504,-63.6091,True,0.078
1.05,-0.005,0.99,0.3,0.1,0.0,1.0,5.7729,-30.7818,-75.8165,True,0.0761
1.05,-0.005,0.99,0.3,0.1,0.25,0.75,5.8946,-28.1844,-72.3569,True,0.0815
1.05,-0.005,0.99,0.3,0.1,0.5,0.5,5.9792,-25.5031,-68.3225,True,0.0875
1.05,-0.005,0.99,0.3,0.1,0.75,0.25,6.0207,-22.7517,-63.6034,True,0.0947
1.05,-0.005,0.99,0.3,0.1,1.0,0.0,6.0159,-19.9319,-58.0654,True,0.1036
1.05,-0.005,0.99,0.3,0.2,0.0,1.0,6.6695,-25.2699,-71.6144,True,0.0931
1.05,-0.005,0.99,0.3,0.2,0.25,0.75,6.7551,-22.7702,-68.0355,True,0.0993
1.05,-0.005,0.99,0.3,0.2,0.5,0.5,6.8111,-20.182,-63.9134,True,0.1066
1.05,-0.005,0.99,0.3,0.2,0.75,0.25,6.8346,-17.5087,-59.1586,True,0.1155
1.05,-0.005,0.99,0.3,0.2,1.0,0.0,6.8223,-14.7677,-53.6707,True,0.1271
1.05,-0.005,0.99,0.3,0.3,0.0,1.0,7.372,-21.6226,-67.2909,True,0.1096
1.05,-0.005,0.99,0.3,0.3,0.25,0.75,7.4337,-19.4964,-63.6593,True,0.1168
1.05,-0.005,0.99,0.3,0.3,0.5,0.5,7.4727,-17.2427,-59.526,True,0.1255
1.05,-0.005,0.99,0.3,0.3,0.75,0.25,7.485,-14.8487,-54.8491,True,0.1365
1.05,-0.005,0.99,0.3,0.3,1.0,0.0,7.4685,-12.3012,-49.571,True,0.1507
1.05,-0.005,0.99,0.4,0.0,0.0,1.0,4.9387,-35.6634,-80.706,True,0.0612
1.05,-0.005,0.99,0.4,0.0,0.25,0.75,5.1067,-33.0048,-77.3096,True,0.0661
1.05,-0.005,0.99,0.4,0.0,0.5,0.5,5.2188,-30.3115,-73.281,True,0.0712
1.05,-0.005,0.99,0.4,0.0,0.75,0.25,5.2714,-27.5845,-68.469,True,0.077
1.05,-0.005,0.99,0.4,0.0,1.0,0.0,5.26,-24.8243,-63.0373,True,0.0834
1.05,-0.005,0.99,0.4,0.1,0.0,1.0,6.0168,-30.178,-75.6161,True,0.0796
1.05,-0.005,0.99,0.4,0.1,0.25,0.75,6.1293,-27.5867,-72.1253,True,0.085
1.05,-0.005,0.99,0.4,0.1,0.5,0.5,6.201,-24.9285,-68.0625,True,0.0911
1.05,-0.005,0.99,0.4,0.1,0.75,0.25,6.2284,-22.2039,-63.3122,True,0.0984
1.05,-0.005,0.99,0.4,0.1,1.0,0.0,6.2075,-19.413,-57.7281,True,0.1075
1.05,-0.005,0.99,0.4,0.2,0.0,1.0,6.8002,-25.0502,-71.8215,True,0.0947
1.05,-0.005,0.99,0.4,0.2,0.25,0.75,6.8801,-22.5531,-68.2429,True,0.1008
1.05,-0.005,0.99,0.4,0.2,0.5,0.5,6.9293,-19.9776,-64.1226,True,0.1081
1.05,-0.005,0.99,0.4,0.2,0.75,0.25,6.9447,-17.3269,-59.3792,True,0.117
1.05,-0.005,0.99,0.4,0.2,1.0,0.0,6.9217,-14.6002,-53.8925,True,0.1284
1.05,-0.005,0.99,0.4,0.3,0.0,1.0,7.4395,-20.2266,-67.8252,True,0.1097
1.05,-0.005,0.99,0.4,0.3,0.25,0.75,7.4966,-18.24,-64.2124,True,0.1167
1.05,-0.005,0.99,0.4,0.3,0.5,0.5,7.5301,-16.129,-60.0977,True,0.1253
1.05,-0.005,0.99,0.4,0.3,0.75,0.25,7.5371,-13.8796,-55.4222,True,0.136
1.05,-0.005,0.99,0.4,0.3,1.0,0.0,7.5151,-12.307,-50.1265,True,0.1499
1.05,-0.005,0.99,0.5,0.0,0.0,1.0,5.2107,-35.0604,-80.267,True,0.0649
1.05,-0.005,0.99,0.5,0.0,0.25,0.75,5.3656,-32.414,-76.8249,True,0.0698
1.05,-0.005,0.99,0.5,0.0,0.5,0.5,5.4635,-29.7363,-72.7457,True,0.0751
1.05,-0.005,0.99,0.5,0.0,0.75,0.25,5.5007,-27.0278,-68.136,True,0.0807
1.05,-0.005,0.99,0.5,0.0,1.0,0.0,5.4724,-24.2894,-62.8644,True,0.0871
1.05,-0.005,0.99,0.5,0.1,0.0,1.0,6.0758,-30.0316,-75.8922,True,0.0801
1.05,-0.005,0.99,0.5,0.1,0.25,0.75,6.1875,-27.4443,-72.4148,True,0.0854
1.05,-0.005,0.99,0.5,0.1,0.5,0.5,6.2575,-24.7955,-68.3646,True,0.0915
1.05,-0.005,0.99,0.5,0.1,0.75,0.25,6.282,-22.0856,-63.6264,True,0.0987
1.05,-0.005,0.99,0.5,0.1,1.0,0.0,6.257,-19.3145,-58.0524,True,0.1078
1.05,-0.005,0.99,0.5,0.2,0.0,1.0,6.808,-24.8476,-72.1929,True,0.0943
1.05,-0.005,0.99,0.5,0.2,0.25,0.75,6.8886,-22.3731,-68.6317,True,0.1004
1.05,-0.005,0.99,0.5,0.2,0.5,0.5,6.9381,-19.8178,-64.5223,True,0.1075
1.05,-0.005,0.99,0.5,0.2,0.75,0.25,6.9532,-17.1846,-59.775,True,0.1163
1.05,-0.005,0.99,0.5,0.2,1.0,0.0,6.9303,-14.4766,-54.2845,True,0.1277
1.05,-0.005,0.99,0.5,0.3,0.0,1.0,7.3987,-19.6358,-68.1858,True,0.1085
1.05,-0.005,0.99,0.5,0.3,0.25,0.75,7.4652,-17.6853,-64.5884,True,0.1156
1.05,-0.005,0.99,0.5,0.3,0.5,0.5,7.5062,-15.6118,-60.4882,True,0.1241
1.05,-0.005,0.99,0.5,0.3,0.75,0.25,7.5192,-13.4566,-55.8239,True,0.1347
1.05,-0.005,0.99,0.5,0.3,1.0,0.0,7.5016,-12.1989,-50.5335,True,0.1484
1.05,-0.005,0.99,0.6,0.0,0.0,1.0,5.1712,-35.0354,-80.6223,True,0.0641
1.05,-0.005,0.99,0.6,0.0,0.25,0.75,5.3333,-32.3863,-77.2027,True,0.0691
1.05,-0.005,0.99,0.6,0.0,0.5,0.5,5.4381,-29.7067,-73.1434,True,0.0743
1.05,-0.005,0.99,0.6,0.0,0.75,0.25,5.4817,-26.9975,-68.5871,True,0.0799
1.05,-0.005,0.99,0.6,0.0,1.0,0.0,5.4592,-24.2592,-63.3206,True,0.0862
1.05,-0.005,0.99,0.6,0.1,0.0,1.0,6.0547,-29.8825,-76.2118,True,0.0794
1.05,-0.005,0.99,0.6,0.1,0.25,0.75,6.1704,-27.309,-72.7542,True,0.0848
1.05,-0.005,0.99,0.6,0.1,0.5,0.5,6.2444,-24.6738,-68.7204,True,0.0909
1.05,-0.005,0.99,0.6,0.1,0.75,0.25,6.2728,-21.9773,-63.9935,True,0.098
1.05,-0.005,0.99,0.6,0.1,1.0,0.0,6.2514,-19.2197,-58.4227,True,0.107
1.05,-0.005,0.99,0.6,0.2,0.0,1.0,6.7709,-24.5898,-72.5117,True,0.0934
1.05,-0.005,0.99,0.6,0.2,0.25,0.75,6.8611,-22.1444,-68.9669,True,0.0995
1.05,-0.005,0.99,0.6,0.2,0.5,0.5,6.9178,-19.6169,-64.8773,True,0.1066
1.05,-0.005,0.99,0.6,0.2,0.75,0.25,6.9389,-17.0104,-60.1438,True,0.1154
1.05,-0.005,0.99,0.6,0.2,1.0,0.0,6.9208,-14.3281,-54.6579,True,0.1266
1.05,-0.005,0.99,0.6,0.3,0.0,1.0,7.3488,-19.1542,-68.5993,True,0.1071
1.05,-0.005,0.99,0.6,0.3,0.25,0.75,7.4199,-17.1196,-65.0346,True,0.1141
1.05,-0.005,0.99,0.6,0.3,0.5,0.5,7.4658,-15.0858,-60.9658,True,0.1225
1.05,-0.005,0.99,0.6,0.3,0.75,0.25,7.4833,-13.3348,-56.3332,True,0.1328
1.05,-0.005,0.99,0.6,0.3,1.0,0.0,7.4702,-12.092,-51.068,True,0.1463
1.05,-0.005,0.99,0.7,0.0,0.0,1.0,5.1277,-34.996,-80.9711,True,0.0633
