entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,0.99,0.2,0.1,0.0,1.0,11.77,-21.71,True
1.01,0.005,0.99,0.2,0.1,0.25,0.75,11.15,-20.48,True
1.01,0.005,0.99,0.2,0.1,0.5,0.5,10.49,-19.1,True
1.01,0.005,0.99,0.2,0.1,0.75,0.25,9.8,-17.51,True
1.01,0.005,0.99,0.2,0.1,1.0,0.0,9.07,-15.68,True
1.01,0.005,0.99,0.2,0.2,0.0,1.0,11.8,-21.75,True
1.01,0.005,0.99,0.2,0.2,0.25,0.75,11.23,-20.61,True
1.01,0.005,0.99,0.2,0.2,0.5,0.5,10.64,-19.35,True
1.01,0.005,0.99,0.2,0.2,0.75,0.25,10.03,-17.95,True
1.01,0.005,0.99,0.2,0.2,1.0,0.0,9.4,-16.38,True
1.01,0.005,0.99,0.2,0.3,0.0,1.0,11.91,-21.79,True
1.01,0.005,0.99,0.2,0.3,0.25,0.75,11.39,-20.74,True
1.01,0.005,0.99,0.2,0.3,0.5,0.5,10.85,-19.59,True
1.01,0.005,0.99,0.2,0.3,0.75,0.25,10.31,-18.35,True
1.01,0.005,0.99,0.2,0.3,1.0,0.0,9.75,-17.01,True
1.01,0.005,0.99,0.3,0.0,0.0,1.0,12.54,-23.18,True
1.01,0.005,0.99,0.3,0.0,0.25,0.75,11.81,-21.76,True
1.01,0.005,0.99,0.3,0.0,0.5,0.5,11.03,-20.13,True
1.01,0.005,0.99,0.3,0.0,0.75,0.25,10.2,-18.25,True
1.01,0.005,0.99,0.3,0.0,1.0,0.0,9.31,-16.01,True
1.01,0.005,0.99,0.3,0.1,0.0,1.0,12.63,-23.24,True
1.01,0.005,0.99,0.3,0.1,0.25,0.75,11.94,-21.89,True
1.01,0.005,0.99,0.3,0.1,0.5,0.5,11.22,-20.38,True
1.01,0.005,0.99,0.3,0.1,0.75,0.25,10.46,-18.67,True
1.01,0.005,0.99,0.3,0.1,1.0,0.0,9.66,-16.7,True
1.01,0.005,0.99,0.3,0.2,0.0,1.0,12.64,-23.18,True
1.01,0.005,0.99,0.3,0.2,0.25,0.75,12.0,-21.88,True
1.01,0.005,0.99,0.3,0.2,0.5,0.5,11.34,-20.45,True
1.01,0.005,0.99,0.3,0.2,0.75,0.25,10.65,-18.88,True
1.01,0.005,0.99,0.3,0.2,1.0,0.0,9.94,-17.16,True
1.01,0.005,0.99,0.3,0.3,0.0,1.0,12.67,-23.05,True
1.01,0.005,0.99,0.3,0.3,0.25,0.75,12.07,-21.82,True
1.01,0.005,0.99,0.3,0.3,0.5,0.5,11.46,-20.5,True
1.01,0.005,0.99,0.3,0.3,0.75,0.25,10.83,-19.09,True
1.01,0.005,0.99,0.3,0.3,1.0,0.0,10.2,-17.58,True
1.01,0.005,0.99,0.4,0.0,0.0,1.0,13.3,-24.29,True
1.01,0.005,0.99,0.4,0.0,0.25,0.75,12.51,-22.73,True
1.01,0.005,0.99,0.4,0.0,0.5,0.5,11.68,-21.03,True
1.01,0.005,0.99,0.4,0.0,0.75,0.25,10.79,-19.07,True
1.01,0.005,0.99,0.4,0.0,1.0,0.0,9.85,-16.78,True
1.01,0.005,0.99,0.4,0.1,0.0,1.0,13.32,-24.13,True
1.01,0.005,0.99,0.4,0.1,0.25,0.75,12.57,-22.68,True
1.01,0.005,0.99,0.4,0.1,0.5,0.5,11.79,-21.08,True
1.01,0.005,0.99,0.4,0.1,0.75,0.25,10.98,-19.28,True
1.01,0.005,0.99,0.4,0.1,1.0,0.0,10.12,-17.24,True
1.01,0.005,0.99,0.4,0.2,0.0,1.0,13.33,-24.01,True
1.01,0.005,0.99,0.4,0.2,0.25,0.75,12.63,-22.63,True
1.01,0.005,0.99,0.4,0.2,0.5,0.5,11.91,-21.13,True
1.01,0.005,0.99,0.4,0.2,0.75,0.25,11.16,-19.48,True
1.01,0.005,0.99,0.4,0.2,1.0,0.0,10.39,-17.67,True
1.01,0.005,0.99,0.4,0.3,0.0,1.0,13.25,-23.89,True
1.01,0.005,0.99,0.4,0.3,0.25,0.75,12.61,-22.57,True
1.01,0.005,0.99,0.4,0.3,0.5,0.5,11.94,-21.17,True
1.01,0.005,0.99,0.4,0.3,0.75,0.25,11.26,-19.67,True
1.01,0.005,0.99,0.4,0.3,1.0,0.0,10.57,-18.07,True
1.01,0.005,1.0,0.1,0.0,0.0,1.0,6.39,-18.83,True
1.01,0.005,1.0,0.1,0.0,0.25,0.75,6.05,-17.4,True
1.01,0.005,1.0,0.1,0.0,0.5,0.5,5.68,-15.88,True
1.01,0.005,1.0,0.1,0.0,0.75,0.25,5.31,-14.28,True
1.01,0.005,1.0,0.1,0.0,1.0,0.0,4.91,-12.57,True
1.01,0.005,1.0,0.1,0.1,0.0,1.0,7.72,-17.66,True
1.01,0.005,1.0,0.1,0.1,0.25,0.75,7.42,-16.6,True
