entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,0.97,0.4,0.2,0.5,0.5,8.86,-29.41,True
1.01,0.005,0.97,0.4,0.2,0.75,0.25,8.81,-27.24,True
1.01,0.005,0.97,0.4,0.2,1.0,0.0,8.7,-25.06,True
1.01,0.005,0.97,0.4,0.3,0.0,1.0,8.99,-35.08,True
1.01,0.005,0.97,0.4,0.3,0.25,0.75,9.04,-33.09,True
1.01,0.005,0.97,0.4,0.3,0.5,0.5,9.04,-31.1,True
1.01,0.005,0.97,0.4,0.3,0.75,0.25,9.0,-29.11,True
1.01,0.005,0.97,0.4,0.3,1.0,0.0,8.92,-27.11,True
1.01,0.005,0.99,0.1,0.0,0.0,1.0,3.59,-26.65,True
1.01,0.005,0.99,0.1,0.0,0.25,0.75,3.79,-24.66,True
1.01,0.005,0.99,0.1,0.0,0.5,0.5,3.93,-22.55,True
1.01,0.005,0.99,0.1,0.0,0.75,0.25,4.02,-20.28,True
1.01,0.005,0.99,0.1,0.0,1.0,0.0,4.06,-17.92,True
1.01,0.005,0.99,0.1,0.1,0.0,1.0,4.87,-25.05,True
1.01,0.005,0.99,0.1,0.1,0.25,0.75,5.02,-23.05,True
1.01,0.005,0.99,0.1,0.1,0.5,0.5,5.14,-20.9,True
1.01,0.005,0.99,0.1,0.1,0.75,0.25,5.21,-18.58,True
1.01,0.005,0.99,0.1,0.1,1.0,0.0,5.25,-16.08,True
1.01,0.005,0.99,0.1,0.2,0.0,1.0,5.97,-23.18,True
1.01,0.005,0.99,0.1,0.2,0.25,0.75,6.07,-21.14,True
1.01,0.005,0.99,0.1,0.2,0.5,0.5,6.15,-18.96,True
1.01,0.005,0.99,0.1,0.2,0.75,0.25,6.2,-16.64,True
1.01,0.005,0.99,0.1,0.2,1.0,0.0,6.22,-14.14,True
1.01,0.005,0.99,0.1,0.3,0.0,1.0,6.9,-21.47,True
1.01,0.005,0.99,0.1,0.3,0.25,0.75,6.97,-19.46,True
1.01,0.005,0.99,0.1,0.3,0.5,0.5,7.02,-17.32,True
1.01,0.005,0.99,0.1,0.3,0.75,0.25,7.05,-15.02,True
1.01,0.005,0.99,0.1,0.3,1.0,0.0,7.05,-13.9,True
1.01,0.005,0.99,0.2,0.0,0.0,1.0,4.57,-30.69,True
1.01,0.005,0.99,0.2,0.0,0.25,0.75,4.77,-27.56,True
1.01,0.005,0.99,0.2,0.0,0.5,0.5,4.91,-24.84,True
1.01,0.005,0.99,0.2,0.0,0.75,0.25,4.99,-22.33,True
1.01,0.005,0.99,0.2,0.0,1.0,0.0,4.99,-19.58,True
1.01,0.005,0.99,0.2,0.1,0.0,1.0,5.73,-28.14,True
1.01,0.005,0.99,0.2,0.1,0.25,0.75,5.87,-25.92,True
1.01,0.005,0.99,0.2,0.1,0.5,0.5,5.96,-23.54,True
1.01,0.005,0.99,0.2,0.1,0.75,0.25,6.0,-20.96,True
1.01,0.005,0.99,0.2,0.1,1.0,0.0,6.0,-18.16,True
1.01,0.005,0.99,0.2,0.2,0.0,1.0,6.56,-26.87,True
1.01,0.005,0.99,0.2,0.2,0.25,0.75,6.66,-24.59,True
1.01,0.005,0.99,0.2,0.2,0.5,0.5,6.73,-22.16,True
1.01,0.005,0.99,0.2,0.2,0.75,0.25,6.77,-19.54,True
1.01,0.005,0.99,0.2,0.2,1.0,0.0,6.77,-16.7,True
1.01,0.005,0.99,0.2,0.3,0.0,1.0,7.21,-25.42,True
1.01,0.005,0.99,0.2,0.3,0.25,0.75,7.3,-23.05,True
1.01,0.005,0.99,0.2,0.3,0.5,0.5,7.36,-20.45,True
1.01,0.005,0.99,0.2,0.3,0.75,0.25,7.4,-17.67,True
1.01,0.005,0.99,0.2,0.3,1.0,0.0,7.4,-16.12,True
1.01,0.005,0.99,0.3,0.0,0.0,1.0,5.08,-29.64,True
1.01,0.005,0.99,0.3,0.0,0.25,0.75,5.27,-27.45,True
1.01,0.005,0.99,0.3,0.0,0.5,0.5,5.4,-25.09,True
1.01,0.005,0.99,0.3,0.0,0.75,0.25,5.46,-22.54,True
1.01,0.005,0.99,0.3,0.0,1.0,0.0,5.45,-19.73,True
1.01,0.005,0.99,0.3,0.1,0.0,1.0,6.01,-28.01,True
1.01,0.005,0.99,0.3,0.1,0.25,0.75,6.16,-25.75,True
1.01,0.005,0.99,0.3,0.1,0.5,0.5,6.26,-23.32,True
1.01,0.005,0.99,0.3,0.1,0.75,0.25,6.31,-20.7,True
1.01,0.005,0.99,0.3,0.1,1.0,0.0,6.3,-17.83,True
1.01,0.005,0.99,0.3,0.2,0.0,1.0,6.84,-26.31,True
1.01,0.005,0.99,0.3,0.2,0.25,0.75,6.95,-24.0,True
1.01,0.005,0.99,0.3,0.2,0.5,0.5,7.03,-21.53,True
1.01,0.005,0.99,0.3,0.2,0.75,0.25,7.07,-18.87,True
1.01,0.005,0.99,0.3,0.2,1.0,0.0,7.06,-15.98,True
1.01,0.005,0.99,0.3,0.3,0.0,1.0,7.6,-24.55,True
1.01,0.005,0.99,0.3,0.3,0.25,0.75,7.69,-22.2,True
1.01,0.005,0.99,0.3,0.3,0.5,0.5,7.74,-19.69,True
1.01,0.005,0.99,0.3,0.3,0.75,0.25,7.77,-17.0,True
1.01,0.005,0.99,0.3,0.3,1.0,0.0,7.75,-16.41,True
1.01,0.005,0.99,0.4,0.0,0.0,1.0,5.76,-28.31,True
1.01,0.005,0.99,0.4,0.0,0.25,0.75,5.92,-26.2,True
1.01,0.005,0.99,0.4,0.0,0.5,0.5,6.01,-23.91,True
1.01,0.005,0.99,0.4,0.0,0.75,0.25,6.03,-21.43,True
1.01,0.005,0.99,0.4,0.0,1.0,0.0,5.97,-18.7,True
1.01,0.005,0.99,0.4,0.1,0.0,1.0,6.65,-27.0,True
1.01,0.005,0.99,0.4,0.1,0.25,0.75,6.77,-24.81,True
1.01,0.005,0.99,0.4,0.1,0.5,0.5,6.84,-22.46,True
1.01,0.005,0.99,0.4,0.1,0.75,0.25,6.85,-19.9,True
1.01,0.005,0.99,0.4,0.1,1.0,0.0,6.8,-17.1,True
1.01,0.005,0.99,0.4,0.2,0.0,1.0,7.46,-25.59,True
1.01,0.005,0.99,0.4,0.2,0.25,0.75,7.54,-23.34,True
1.01,0.005,0.99,0.4,0.2,0.5,0.5,7.59,-20.92,True
1.01,0.005,0.99,0.4,0.2,0.75,0.25,7.59,-18.3,True
1.01,0.005,0.99,0.4,0.2,1.0,0.0,7.53,-15.45,True
1.01,0.005,0.99,0.4,0.3,0.0,1.0,8.09,-23.99,True
1.01,0.005,0.99,0.4,0.3,0.25,0.75,8.15,-21.67,True
1.01,0.005,0.99,0.4,0.3,0.5,0.5,8.18,-19.19,True
1.01,0.005,0.99,0.4,0.3,0.75,0.25,8.17,-17.71,True
1.01,0.005,0.99,0.4,0.3,1.0,0.0,8.11,-17.04,True
1.01,0.005,1.0,0.1,0.0,0.0,1.0,2.81,-29.19,True
1.01,0.005,1.0,0.1,0.0,0.25,0.75,2.99,-27.16,True
1.01,0.005,1.0,0.1,0.0,0.5,0.5,3.13,-24.98,True
1.01,0.005,1.0,0.1,0.0,0.75,0.25,3.23,-22.63,True
1.01,0.005,1.0,0.1,0.0,1.0,0.0,3.27,-20.07,True
1.01,0.005,1.0,0.1,0.1,0.0,1.0,4.16,-27.89,True
1.01,0.005,1.0,0.1,0.1,0.25,0.75,4.32,-25.82,True
1.01,0.005,1.0,0.1,0.1,0.5,0.5,4.45,-23.61,True
1.01,0.005,1.0,0.1,0.1,0.75,0.25,4.54,-21.22,True
1.01,0.005,1.0,0.1,0.1,1.0,0.0,4.59,-18.61,True
1.01,0.005,1.0,0.1,0.2,0.0,1.0,5.21,-26.45,True
1.01,0.005,1.0,0.1,0.2,0.25,0.75,5.33,-24.33,True
